"date","time","away","away_PTS","home","home_PTS","box_available","OT","notes","game_string"
"2015-04-15","8:00 pm","Boston Celtics","105","Milwaukee Bucks","100",TRUE,NA,NA,"2015-04-15_BOS_at_MIL"
"2015-04-15","8:00 pm","Oklahoma City Thunder","138","Minnesota Timberwolves","113",TRUE,NA,NA,"2015-04-15_OKC_at_MIN"
"2015-04-15","8:00 pm","San Antonio Spurs","103","New Orleans Pelicans","108",TRUE,NA,NA,"2015-04-15_SAS_at_NOP"
"2015-04-15","8:00 pm","Detroit Pistons","112","New York Knicks","90",TRUE,NA,NA,"2015-04-15_DET_at_NYK"
"2015-04-15","8:00 pm","Miami Heat","105","Philadelphia 76ers","101",TRUE,NA,NA,"2015-04-15_MIA_at_PHI"
"2015-04-15","7:00 pm","Charlotte Hornets","87","Toronto Raptors","92",TRUE,NA,NA,"2015-04-15_CHO_at_TOR"
NA,"Playoffs","Playoffs","Playoffs","Playoffs","Playoffs",TRUE,"Playoffs","Playoffs","NA_NA_at_NA"
"2015-04-18","7:00 pm","Milwaukee Bucks","91","Chicago Bulls","103",TRUE,NA,NA,"2015-04-18_MIL_at_CHI"
"2015-04-18","3:30 pm","New Orleans Pelicans","99","Golden State Warriors","106",TRUE,NA,NA,"2015-04-18_NOP_at_GSW"
"2015-04-18","9:30 pm","Dallas Mavericks","108","Houston Rockets","118",TRUE,NA,NA,"2015-04-18_DAL_at_HOU"
"2015-04-18","12:30 pm","Washington Wizards","93","Toronto Raptors","86",TRUE,"OT",NA,"2015-04-18_WAS_at_TOR"
"2015-04-19","5:30 pm","Brooklyn Nets","92","Atlanta Hawks","99",TRUE,NA,NA,"2015-04-19_BRK_at_ATL"
"2015-04-19","3:00 pm","Boston Celtics","100","Cleveland Cavaliers","113",TRUE,NA,NA,"2015-04-19_BOS_at_CLE"
"2015-04-19","10:30 pm","San Antonio Spurs","92","Los Angeles Clippers","107",TRUE,NA,NA,"2015-04-19_SAS_at_LAC"
"2015-04-19","8:00 pm","Portland Trail Blazers","86","Memphis Grizzlies","100",TRUE,NA,NA,"2015-04-19_POR_at_MEM"
"2015-04-20","8:00 pm","Milwaukee Bucks","82","Chicago Bulls","91",TRUE,NA,NA,"2015-04-20_MIL_at_CHI"
"2015-04-20","10:30 pm","New Orleans Pelicans","87","Golden State Warriors","97",TRUE,NA,NA,"2015-04-20_NOP_at_GSW"
"2015-04-21","7:00 pm","Boston Celtics","91","Cleveland Cavaliers","99",TRUE,NA,NA,"2015-04-21_BOS_at_CLE"
"2015-04-21","9:30 pm","Dallas Mavericks","99","Houston Rockets","111",TRUE,NA,NA,"2015-04-21_DAL_at_HOU"
"2015-04-21","8:00 pm","Washington Wizards","117","Toronto Raptors","106",TRUE,NA,NA,"2015-04-21_WAS_at_TOR"
"2015-04-22","7:00 pm","Brooklyn Nets","91","Atlanta Hawks","96",TRUE,NA,NA,"2015-04-22_BRK_at_ATL"
"2015-04-22","10:30 pm","San Antonio Spurs","111","Los Angeles Clippers","107",TRUE,"OT",NA,"2015-04-22_SAS_at_LAC"
"2015-04-22","8:00 pm","Portland Trail Blazers","82","Memphis Grizzlies","97",TRUE,NA,NA,"2015-04-22_POR_at_MEM"
"2015-04-23","7:00 pm","Cleveland Cavaliers","103","Boston Celtics","95",TRUE,NA,NA,"2015-04-23_CLE_at_BOS"
"2015-04-23","8:00 pm","Chicago Bulls","113","Milwaukee Bucks","106",TRUE,"2OT",NA,"2015-04-23_CHI_at_MIL"
"2015-04-23","9:30 pm","Golden State Warriors","123","New Orleans Pelicans","119",TRUE,"OT",NA,"2015-04-23_GSW_at_NOP"
"2015-04-24","7:00 pm","Houston Rockets","130","Dallas Mavericks","128",TRUE,NA,NA,"2015-04-24_HOU_at_DAL"
"2015-04-24","9:30 pm","Los Angeles Clippers","73","San Antonio Spurs","100",TRUE,NA,NA,"2015-04-24_LAC_at_SAS"
"2015-04-24","8:00 pm","Toronto Raptors","99","Washington Wizards","106",TRUE,NA,NA,"2015-04-24_TOR_at_WAS"
"2015-04-25","3:00 pm","Atlanta Hawks","83","Brooklyn Nets","91",TRUE,NA,NA,"2015-04-25_ATL_at_BRK"
"2015-04-25","5:30 pm","Chicago Bulls","90","Milwaukee Bucks","92",TRUE,NA,NA,"2015-04-25_CHI_at_MIL"
"2015-04-25","8:00 pm","Golden State Warriors","109","New Orleans Pelicans","98",TRUE,NA,NA,"2015-04-25_GSW_at_NOP"
"2015-04-25","10:30 pm","Memphis Grizzlies","115","Portland Trail Blazers","109",TRUE,NA,NA,"2015-04-25_MEM_at_POR"
"2015-04-26","1:00 pm","Cleveland Cavaliers","101","Boston Celtics","93",TRUE,NA,NA,"2015-04-26_CLE_at_BOS"
"2015-04-26","9:00 pm","Houston Rockets","109","Dallas Mavericks","121",TRUE,NA,NA,"2015-04-26_HOU_at_DAL"
"2015-04-26","3:30 pm","Los Angeles Clippers","114","San Antonio Spurs","105",TRUE,NA,NA,"2015-04-26_LAC_at_SAS"
"2015-04-26","6:30 pm","Toronto Raptors","94","Washington Wizards","125",TRUE,NA,NA,"2015-04-26_TOR_at_WAS"
"2015-04-27","7:00 pm","Atlanta Hawks","115","Brooklyn Nets","120",TRUE,"OT",NA,"2015-04-27_ATL_at_BRK"
"2015-04-27","8:00 pm","Milwaukee Bucks","94","Chicago Bulls","88",TRUE,NA,NA,"2015-04-27_MIL_at_CHI"
"2015-04-27","10:30 pm","Memphis Grizzlies","92","Portland Trail Blazers","99",TRUE,NA,NA,"2015-04-27_MEM_at_POR"
"2015-04-28","8:00 pm","Dallas Mavericks","94","Houston Rockets","103",TRUE,NA,NA,"2015-04-28_DAL_at_HOU"
"2015-04-28","10:30 pm","San Antonio Spurs","111","Los Angeles Clippers","107",TRUE,NA,NA,"2015-04-28_SAS_at_LAC"
"2015-04-29","7:00 pm","Brooklyn Nets","97","Atlanta Hawks","107",TRUE,NA,NA,"2015-04-29_BRK_at_ATL"
"2015-04-29","9:30 pm","Portland Trail Blazers","93","Memphis Grizzlies","99",TRUE,NA,NA,"2015-04-29_POR_at_MEM"
"2015-04-30","7:00 pm","Chicago Bulls","120","Milwaukee Bucks","66",TRUE,NA,NA,"2015-04-30_CHI_at_MIL"
"2015-04-30","9:30 pm","Los Angeles Clippers","102","San Antonio Spurs","96",TRUE,NA,NA,"2015-04-30_LAC_at_SAS"
"2015-05-01","8:00 pm","Atlanta Hawks","111","Brooklyn Nets","87",TRUE,NA,NA,"2015-05-01_ATL_at_BRK"
"2015-05-02","8:00 pm","San Antonio Spurs","109","Los Angeles Clippers","111",TRUE,NA,NA,"2015-05-02_SAS_at_LAC"
"2015-05-03","1:00 pm","Washington Wizards","104","Atlanta Hawks","98",TRUE,NA,NA,"2015-05-03_WAS_at_ATL"
"2015-05-03","3:30 pm","Memphis Grizzlies","86","Golden State Warriors","101",TRUE,NA,NA,"2015-05-03_MEM_at_GSW"
"2015-05-04","7:00 pm","Chicago Bulls","99","Cleveland Cavaliers","92",TRUE,NA,NA,"2015-05-04_CHI_at_CLE"
"2015-05-04","9:30 pm","Los Angeles Clippers","117","Houston Rockets","101",TRUE,NA,NA,"2015-05-04_LAC_at_HOU"
"2015-05-05","8:00 pm","Washington Wizards","90","Atlanta Hawks","106",TRUE,NA,NA,"2015-05-05_WAS_at_ATL"
"2015-05-05","10:30 pm","Memphis Grizzlies","97","Golden State Warriors","90",TRUE,NA,NA,"2015-05-05_MEM_at_GSW"
"2015-05-06","7:00 pm","Chicago Bulls","91","Cleveland Cavaliers","106",TRUE,NA,NA,"2015-05-06_CHI_at_CLE"
"2015-05-06","9:30 pm","Los Angeles Clippers","109","Houston Rockets","115",TRUE,NA,NA,"2015-05-06_LAC_at_HOU"
"2015-05-08","8:00 pm","Cleveland Cavaliers","96","Chicago Bulls","99",TRUE,NA,NA,"2015-05-08_CLE_at_CHI"
"2015-05-08","10:30 pm","Houston Rockets","99","Los Angeles Clippers","124",TRUE,NA,NA,"2015-05-08_HOU_at_LAC"
"2015-05-09","8:00 pm","Golden State Warriors","89","Memphis Grizzlies","99",TRUE,NA,NA,"2015-05-09_GSW_at_MEM"
"2015-05-09","5:00 pm","Atlanta Hawks","101","Washington Wizards","103",TRUE,NA,NA,"2015-05-09_ATL_at_WAS"
"2015-05-10","3:30 pm","Cleveland Cavaliers","86","Chicago Bulls","84",TRUE,NA,NA,"2015-05-10_CLE_at_CHI"
"2015-05-10","8:30 pm","Houston Rockets","95","Los Angeles Clippers","128",TRUE,NA,NA,"2015-05-10_HOU_at_LAC"
"2015-05-11","9:30 pm","Golden State Warriors","101","Memphis Grizzlies","84",TRUE,NA,NA,"2015-05-11_GSW_at_MEM"
"2015-05-11","7:00 pm","Atlanta Hawks","106","Washington Wizards","101",TRUE,NA,NA,"2015-05-11_ATL_at_WAS"
"2015-05-12","7:00 pm","Chicago Bulls","101","Cleveland Cavaliers","106",TRUE,NA,NA,"2015-05-12_CHI_at_CLE"
"2015-05-12","9:30 pm","Los Angeles Clippers","103","Houston Rockets","124",TRUE,NA,NA,"2015-05-12_LAC_at_HOU"
"2015-05-13","8:00 pm","Washington Wizards","81","Atlanta Hawks","82",TRUE,NA,NA,"2015-05-13_WAS_at_ATL"
"2015-05-13","10:30 pm","Memphis Grizzlies","78","Golden State Warriors","98",TRUE,NA,NA,"2015-05-13_MEM_at_GSW"
"2015-05-14","8:00 pm","Cleveland Cavaliers","94","Chicago Bulls","73",TRUE,NA,NA,"2015-05-14_CLE_at_CHI"
"2015-05-14","10:30 pm","Houston Rockets","119","Los Angeles Clippers","107",TRUE,NA,NA,"2015-05-14_HOU_at_LAC"
"2015-05-15","9:30 pm","Golden State Warriors","108","Memphis Grizzlies","95",TRUE,NA,NA,"2015-05-15_GSW_at_MEM"
"2015-05-15","7:00 pm","Atlanta Hawks","94","Washington Wizards","91",TRUE,NA,NA,"2015-05-15_ATL_at_WAS"
"2015-05-17","3:30 pm","Los Angeles Clippers","100","Houston Rockets","113",TRUE,NA,NA,"2015-05-17_LAC_at_HOU"
"2015-05-19","9:00 pm","Houston Rockets","106","Golden State Warriors","110",TRUE,NA,NA,"2015-05-19_HOU_at_GSW"
"2015-05-20","8:30 pm","Cleveland Cavaliers","97","Atlanta Hawks","89",TRUE,NA,NA,"2015-05-20_CLE_at_ATL"
"2015-05-21","9:00 pm","Houston Rockets","98","Golden State Warriors","99",TRUE,NA,NA,"2015-05-21_HOU_at_GSW"
"2015-05-22","8:30 pm","Cleveland Cavaliers","94","Atlanta Hawks","82",TRUE,NA,NA,"2015-05-22_CLE_at_ATL"
"2015-05-23","9:00 pm","Golden State Warriors","115","Houston Rockets","80",TRUE,NA,NA,"2015-05-23_GSW_at_HOU"
"2015-05-24","8:30 pm","Atlanta Hawks","111","Cleveland Cavaliers","114",TRUE,"OT",NA,"2015-05-24_ATL_at_CLE"
"2015-05-25","9:00 pm","Golden State Warriors","115","Houston Rockets","128",TRUE,NA,NA,"2015-05-25_GSW_at_HOU"
"2015-05-26","8:30 pm","Atlanta Hawks","88","Cleveland Cavaliers","118",TRUE,NA,NA,"2015-05-26_ATL_at_CLE"
"2015-05-27","9:00 pm","Houston Rockets","90","Golden State Warriors","104",TRUE,NA,NA,"2015-05-27_HOU_at_GSW"
"2015-06-04","9:00 pm","Cleveland Cavaliers","100","Golden State Warriors","108",TRUE,"OT",NA,"2015-06-04_CLE_at_GSW"
"2015-06-07","8:00 pm","Cleveland Cavaliers","95","Golden State Warriors","93",TRUE,"OT",NA,"2015-06-07_CLE_at_GSW"
"2015-06-09","9:00 pm","Golden State Warriors","91","Cleveland Cavaliers","96",TRUE,NA,NA,"2015-06-09_GSW_at_CLE"
"2015-06-11","9:00 pm","Golden State Warriors","103","Cleveland Cavaliers","82",TRUE,NA,NA,"2015-06-11_GSW_at_CLE"
"2015-06-14","8:00 pm","Cleveland Cavaliers","91","Golden State Warriors","104",TRUE,NA,NA,"2015-06-14_CLE_at_GSW"
"2015-06-16","9:00 pm","Golden State Warriors","105","Cleveland Cavaliers","97",TRUE,NA,NA,"2015-06-16_GSW_at_CLE"
"2014-10-28","10:30 pm","Houston Rockets","108","Los Angeles Lakers","90",TRUE,NA,NA,"2014-10-28_HOU_at_LAL"
"2014-10-28","8:00 pm","Orlando Magic","84","New Orleans Pelicans","101",TRUE,NA,NA,"2014-10-28_ORL_at_NOP"
"2014-10-28","8:00 pm","Dallas Mavericks","100","San Antonio Spurs","101",TRUE,NA,NA,"2014-10-28_DAL_at_SAS"
"2014-10-29","7:30 pm","Brooklyn Nets","105","Boston Celtics","121",TRUE,NA,NA,"2014-10-29_BRK_at_BOS"
"2014-10-29","7:00 pm","Milwaukee Bucks","106","Charlotte Hornets","108",TRUE,"OT",NA,"2014-10-29_MIL_at_CHO"
"2014-10-29","9:00 pm","Detroit Pistons","79","Denver Nuggets","89",TRUE,NA,NA,"2014-10-29_DET_at_DEN"
"2014-10-29","7:00 pm","Philadelphia 76ers","91","Indiana Pacers","103",TRUE,NA,NA,"2014-10-29_PHI_at_IND"
"2014-10-29","8:00 pm","Minnesota Timberwolves","101","Memphis Grizzlies","105",TRUE,NA,NA,"2014-10-29_MIN_at_MEM"
"2014-10-29","7:30 pm","Washington Wizards","95","Miami Heat","107",TRUE,NA,NA,"2014-10-29_WAS_at_MIA"
"2014-10-29","8:00 pm","Chicago Bulls","104","New York Knicks","80",TRUE,NA,NA,"2014-10-29_CHI_at_NYK"
"2014-10-29","10:00 pm","Los Angeles Lakers","99","Phoenix Suns","119",TRUE,NA,NA,"2014-10-29_LAL_at_PHO"
"2014-10-29","10:30 pm","Oklahoma City Thunder","89","Portland Trail Blazers","106",TRUE,NA,NA,"2014-10-29_OKC_at_POR"
"2014-10-29","10:00 pm","Golden State Warriors","95","Sacramento Kings","77",TRUE,NA,NA,"2014-10-29_GSW_at_SAC"
"2014-10-29","7:30 pm","Atlanta Hawks","102","Toronto Raptors","109",TRUE,NA,NA,"2014-10-29_ATL_at_TOR"
"2014-10-29","9:00 pm","Houston Rockets","104","Utah Jazz","93",TRUE,NA,NA,"2014-10-29_HOU_at_UTA"
"2014-10-30","8:00 pm","New York Knicks","95","Cleveland Cavaliers","90",TRUE,NA,NA,"2014-10-30_NYK_at_CLE"
"2014-10-30","8:30 pm","Utah Jazz","102","Dallas Mavericks","120",TRUE,NA,NA,"2014-10-30_UTA_at_DAL"
"2014-10-30","10:30 pm","Oklahoma City Thunder","90","Los Angeles Clippers","93",TRUE,NA,NA,"2014-10-30_OKC_at_LAC"
"2014-10-30","8:00 pm","Detroit Pistons","91","Minnesota Timberwolves","97",TRUE,NA,NA,"2014-10-30_DET_at_MIN"
"2014-10-30","7:00 pm","Washington Wizards","105","Orlando Magic","98",TRUE,NA,NA,"2014-10-30_WAS_at_ORL"
"2014-10-31","8:00 pm","Cleveland Cavaliers","114","Chicago Bulls","108",TRUE,"OT",NA,"2014-10-31_CLE_at_CHI"
"2014-10-31","7:00 pm","Memphis Grizzlies","97","Indiana Pacers","89",TRUE,NA,NA,"2014-10-31_MEM_at_IND"
"2014-10-31","10:30 pm","Los Angeles Clippers","118","Los Angeles Lakers","111",TRUE,NA,NA,"2014-10-31_LAC_at_LAL"
"2014-10-31","8:30 pm","Philadelphia 76ers","81","Milwaukee Bucks","93",TRUE,NA,NA,"2014-10-31_PHI_at_MIL"
"2014-10-31","10:00 pm","San Antonio Spurs","89","Phoenix Suns","94",TRUE,NA,NA,"2014-10-31_SAS_at_PHO"
"2014-10-31","10:00 pm","Portland Trail Blazers","94","Sacramento Kings","103",TRUE,NA,NA,"2014-10-31_POR_at_SAC"
"2014-11-01","7:30 pm","Indiana Pacers","92","Atlanta Hawks","102",TRUE,NA,NA,"2014-11-01_IND_at_ATL"
"2014-11-01","7:00 pm","Memphis Grizzlies","71","Charlotte Hornets","69",TRUE,NA,NA,"2014-11-01_MEM_at_CHO"
"2014-11-01","7:30 pm","Brooklyn Nets","102","Detroit Pistons","90",TRUE,NA,NA,"2014-11-01_BRK_at_DET"
"2014-11-01","10:30 pm","Los Angeles Lakers","104","Golden State Warriors","127",TRUE,NA,NA,"2014-11-01_LAL_at_GSW"
"2014-11-01","8:00 pm","Boston Celtics","90","Houston Rockets","104",TRUE,NA,NA,"2014-11-01_BOS_at_HOU"
"2014-11-01","8:00 pm","Chicago Bulls","106","Minnesota Timberwolves","105",TRUE,NA,NA,"2014-11-01_CHI_at_MIN"
"2014-11-01","7:00 pm","Dallas Mavericks","109","New Orleans Pelicans","104",TRUE,NA,NA,"2014-11-01_DAL_at_NOP"
"2014-11-01","8:00 pm","Denver Nuggets","91","Oklahoma City Thunder","102",TRUE,NA,NA,"2014-11-01_DEN_at_OKC"
"2014-11-01","7:00 pm","Toronto Raptors","108","Orlando Magic","95",TRUE,NA,NA,"2014-11-01_TOR_at_ORL"
"2014-11-01","7:00 pm","Miami Heat","114","Philadelphia 76ers","96",TRUE,NA,NA,"2014-11-01_MIA_at_PHI"
"2014-11-01","9:00 pm","Phoenix Suns","91","Utah Jazz","118",TRUE,NA,NA,"2014-11-01_PHO_at_UTA"
"2014-11-01","7:00 pm","Milwaukee Bucks","97","Washington Wizards","108",TRUE,NA,NA,"2014-11-01_MIL_at_WAS"
"2014-11-02","3:30 pm","Sacramento Kings","98","Los Angeles Clippers","92",TRUE,NA,NA,"2014-11-02_SAC_at_LAC"
"2014-11-02","6:00 pm","Toronto Raptors","102","Miami Heat","107",TRUE,NA,NA,"2014-11-02_TOR_at_MIA"
"2014-11-02","7:30 pm","Charlotte Hornets","93","New York Knicks","96",TRUE,NA,NA,"2014-11-02_CHO_at_NYK"
"2014-11-02","9:00 pm","Golden State Warriors","95","Portland Trail Blazers","90",TRUE,NA,NA,"2014-11-02_GSW_at_POR"
"2014-11-03","7:30 pm","Oklahoma City Thunder","85","Brooklyn Nets","116",TRUE,NA,NA,"2014-11-03_OKC_at_BRK"
"2014-11-03","8:30 pm","Boston Celtics","113","Dallas Mavericks","118",TRUE,NA,NA,"2014-11-03_BOS_at_DAL"
"2014-11-03","9:00 pm","Sacramento Kings","110","Denver Nuggets","105",TRUE,NA,NA,"2014-11-03_SAC_at_DEN"
"2014-11-03","10:30 pm","Utah Jazz","101","Los Angeles Clippers","107",TRUE,NA,NA,"2014-11-03_UTA_at_LAC"
"2014-11-03","8:00 pm","New Orleans Pelicans","81","Memphis Grizzlies","93",TRUE,NA,NA,"2014-11-03_NOP_at_MEM"
"2014-11-03","7:00 pm","Houston Rockets","104","Philadelphia 76ers","93",TRUE,NA,NA,"2014-11-03_HOU_at_PHI"
"2014-11-04","8:00 pm","Orlando Magic","90","Chicago Bulls","98",TRUE,NA,NA,"2014-11-04_ORL_at_CHI"
"2014-11-04","7:00 pm","Milwaukee Bucks","87","Indiana Pacers","81",TRUE,NA,NA,"2014-11-04_MIL_at_IND"
"2014-11-04","10:30 pm","Phoenix Suns","112","Los Angeles Lakers","106",TRUE,NA,NA,"2014-11-04_PHO_at_LAL"
"2014-11-04","7:30 pm","Houston Rockets","108","Miami Heat","91",TRUE,NA,NA,"2014-11-04_HOU_at_MIA"
"2014-11-04","8:00 pm","Charlotte Hornets","91","New Orleans Pelicans","100",TRUE,NA,NA,"2014-11-04_CHO_at_NOP"
"2014-11-04","7:30 pm","Washington Wizards","98","New York Knicks","83",TRUE,NA,NA,"2014-11-04_WAS_at_NYK"
"2014-11-04","10:00 pm","Cleveland Cavaliers","82","Portland Trail Blazers","101",TRUE,NA,NA,"2014-11-04_CLE_at_POR"
"2014-11-04","7:30 pm","Oklahoma City Thunder","88","Toronto Raptors","100",TRUE,NA,NA,"2014-11-04_OKC_at_TOR"
"2014-11-05","7:30 pm","Toronto Raptors","110","Boston Celtics","107",TRUE,NA,NA,"2014-11-05_TOR_at_BOS"
"2014-11-05","7:30 pm","Minnesota Timberwolves","98","Brooklyn Nets","91",TRUE,NA,NA,"2014-11-05_MIN_at_BRK"
"2014-11-05","7:00 pm","Miami Heat","89","Charlotte Hornets","96",TRUE,NA,NA,"2014-11-05_MIA_at_CHO"
"2014-11-05","7:30 pm","New York Knicks","95","Detroit Pistons","98",TRUE,NA,NA,"2014-11-05_NYK_at_DET"
"2014-11-05","10:30 pm","Los Angeles Clippers","104","Golden State Warriors","121",TRUE,NA,NA,"2014-11-05_LAC_at_GSW"
"2014-11-05","8:00 pm","Chicago Bulls","95","Milwaukee Bucks","86",TRUE,NA,NA,"2014-11-05_CHI_at_MIL"
"2014-11-05","7:00 pm","Orlando Magic","91","Philadelphia 76ers","89",TRUE,NA,NA,"2014-11-05_ORL_at_PHI"
"2014-11-05","9:00 pm","Memphis Grizzlies","102","Phoenix Suns","91",TRUE,NA,NA,"2014-11-05_MEM_at_PHO"
"2014-11-05","10:00 pm","Denver Nuggets","109","Sacramento Kings","131",TRUE,NA,NA,"2014-11-05_DEN_at_SAC"
"2014-11-05","8:30 pm","Atlanta Hawks","92","San Antonio Spurs","94",TRUE,NA,NA,"2014-11-05_ATL_at_SAS"
"2014-11-05","9:00 pm","Cleveland Cavaliers","100","Utah Jazz","102",TRUE,NA,NA,"2014-11-05_CLE_at_UTA"
"2014-11-05","8:00 pm","Indiana Pacers","94","Washington Wizards","96",TRUE,"OT",NA,"2014-11-05_IND_at_WAS"
"2014-11-06","8:00 pm","San Antonio Spurs","81","Houston Rockets","98",TRUE,NA,NA,"2014-11-06_SAS_at_HOU"
"2014-11-06","10:30 pm","Dallas Mavericks","87","Portland Trail Blazers","108",TRUE,NA,NA,"2014-11-06_DAL_at_POR"
"2014-11-07","7:30 pm","Indiana Pacers","98","Boston Celtics","101",TRUE,NA,NA,"2014-11-07_IND_at_BOS"
"2014-11-07","7:30 pm","New York Knicks","99","Brooklyn Nets","110",TRUE,NA,NA,"2014-11-07_NYK_at_BRK"
"2014-11-07","7:00 pm","Atlanta Hawks","119","Charlotte Hornets","122",TRUE,"2OT",NA,"2014-11-07_ATL_at_CHO"
"2014-11-07","10:30 pm","Cleveland Cavaliers","110","Denver Nuggets","101",TRUE,NA,NA,"2014-11-07_CLE_at_DEN"
"2014-11-07","7:30 pm","Milwaukee Bucks","95","Detroit Pistons","98",TRUE,NA,NA,"2014-11-07_MIL_at_DET"
"2014-11-07","8:00 pm","Memphis Grizzlies","91","Oklahoma City Thunder","89",TRUE,NA,NA,"2014-11-07_MEM_at_OKC"
"2014-11-07","7:00 pm","Minnesota Timberwolves","103","Orlando Magic","112",TRUE,"OT",NA,"2014-11-07_MIN_at_ORL"
"2014-11-07","7:00 pm","Chicago Bulls","118","Philadelphia 76ers","115",TRUE,NA,NA,"2014-11-07_CHI_at_PHI"
"2014-11-07","9:00 pm","Sacramento Kings","114","Phoenix Suns","112",TRUE,"2OT",NA,"2014-11-07_SAC_at_PHO"
"2014-11-07","7:30 pm","Washington Wizards","84","Toronto Raptors","103",TRUE,NA,NA,"2014-11-07_WAS_at_TOR"
"2014-11-07","9:00 pm","Dallas Mavericks","105","Utah Jazz","82",TRUE,NA,NA,"2014-11-07_DAL_at_UTA"
"2014-11-08","7:30 pm","New York Knicks","96","Atlanta Hawks","103",TRUE,NA,NA,"2014-11-08_NYK_at_ATL"
"2014-11-08","8:00 pm","Boston Celtics","106","Chicago Bulls","101",TRUE,NA,NA,"2014-11-08_BOS_at_CHI"
"2014-11-08","8:00 pm","Golden State Warriors","98","Houston Rockets","87",TRUE,NA,NA,"2014-11-08_GSW_at_HOU"
"2014-11-08","7:00 pm","Washington Wizards","97","Indiana Pacers","90",TRUE,NA,NA,"2014-11-08_WAS_at_IND"
"2014-11-08","3:30 pm","Portland Trail Blazers","102","Los Angeles Clippers","106",TRUE,NA,NA,"2014-11-08_POR_at_LAC"
"2014-11-08","7:30 pm","Minnesota Timberwolves","92","Miami Heat","102",TRUE,NA,NA,"2014-11-08_MIN_at_MIA"
"2014-11-08","8:30 pm","Memphis Grizzlies","92","Milwaukee Bucks","93",TRUE,NA,NA,"2014-11-08_MEM_at_MIL"
"2014-11-08","8:30 pm","New Orleans Pelicans","100","San Antonio Spurs","99",TRUE,NA,NA,"2014-11-08_NOP_at_SAS"
"2014-11-09","3:30 pm","Orlando Magic","96","Brooklyn Nets","104",TRUE,NA,NA,"2014-11-09_ORL_at_BRK"
"2014-11-09","7:30 pm","Miami Heat","105","Dallas Mavericks","96",TRUE,NA,NA,"2014-11-09_MIA_at_DAL"
"2014-11-09","6:00 pm","Utah Jazz","97","Detroit Pistons","96",TRUE,NA,NA,"2014-11-09_UTA_at_DET"
"2014-11-09","9:30 pm","Charlotte Hornets","92","Los Angeles Lakers","107",TRUE,NA,NA,"2014-11-09_CHO_at_LAL"
"2014-11-09","7:00 pm","Sacramento Kings","93","Oklahoma City Thunder","101",TRUE,NA,NA,"2014-11-09_SAC_at_OKC"
"2014-11-09","8:00 pm","Golden State Warriors","95","Phoenix Suns","107",TRUE,NA,NA,"2014-11-09_GSW_at_PHO"
"2014-11-09","9:00 pm","Denver Nuggets","100","Portland Trail Blazers","116",TRUE,NA,NA,"2014-11-09_DEN_at_POR"
"2014-11-09","7:00 pm","Philadelphia 76ers","88","Toronto Raptors","120",TRUE,NA,NA,"2014-11-09_PHI_at_TOR"
"2014-11-10","8:00 pm","Detroit Pistons","91","Chicago Bulls","102",TRUE,NA,NA,"2014-11-10_DET_at_CHI"
"2014-11-10","7:00 pm","New Orleans Pelicans","111","Cleveland Cavaliers","118",TRUE,NA,NA,"2014-11-10_NOP_at_CLE"
"2014-11-10","7:00 pm","Utah Jazz","86","Indiana Pacers","97",TRUE,NA,NA,"2014-11-10_UTA_at_IND"
"2014-11-10","10:30 pm","San Antonio Spurs","89","Los Angeles Clippers","85",TRUE,NA,NA,"2014-11-10_SAS_at_LAC"
"2014-11-10","7:30 pm","Atlanta Hawks","91","New York Knicks","85",TRUE,NA,NA,"2014-11-10_ATL_at_NYK"
"2014-11-11","8:30 pm","Sacramento Kings","98","Dallas Mavericks","106",TRUE,NA,NA,"2014-11-11_SAC_at_DAL"
"2014-11-11","10:30 pm","San Antonio Spurs","113","Golden State Warriors","100",TRUE,NA,NA,"2014-11-11_SAS_at_GSW"
"2014-11-11","8:00 pm","Los Angeles Lakers","102","Memphis Grizzlies","107",TRUE,NA,NA,"2014-11-11_LAL_at_MEM"
"2014-11-11","8:00 pm","Oklahoma City Thunder","78","Milwaukee Bucks","85",TRUE,NA,NA,"2014-11-11_OKC_at_MIL"
"2014-11-11","10:00 pm","Charlotte Hornets","100","Portland Trail Blazers","102",TRUE,NA,NA,"2014-11-11_CHO_at_POR"
"2014-11-11","7:30 pm","Orlando Magic","100","Toronto Raptors","104",TRUE,NA,NA,"2014-11-11_ORL_at_TOR"
"2014-11-12","7:30 pm","Utah Jazz","97","Atlanta Hawks","100",TRUE,NA,NA,"2014-11-12_UTA_at_ATL"
"2014-11-12","7:30 pm","Oklahoma City Thunder","109","Boston Celtics","94",TRUE,NA,NA,"2014-11-12_OKC_at_BOS"
"2014-11-12","9:00 pm","Portland Trail Blazers","130","Denver Nuggets","113",TRUE,NA,NA,"2014-11-12_POR_at_DEN"
"2014-11-12","7:30 pm","Indiana Pacers","81","Miami Heat","75",TRUE,NA,NA,"2014-11-12_IND_at_MIA"
"2014-11-12","10:00 pm","Houston Rockets","113","Minnesota Timberwolves","101",TRUE,NA,"at Mexico City, Mexico","2014-11-12_HOU_at_MIN"
"2014-11-12","8:00 pm","Los Angeles Lakers","102","New Orleans Pelicans","109",TRUE,NA,NA,"2014-11-12_LAL_at_NOP"
"2014-11-12","7:30 pm","Orlando Magic","97","New York Knicks","95",TRUE,NA,NA,"2014-11-12_ORL_at_NYK"
"2014-11-12","9:00 pm","Brooklyn Nets","104","Phoenix Suns","112",TRUE,NA,NA,"2014-11-12_BRK_at_PHO"
