"player","starter","MP","FG","FGA","FG_pct","3P","3PA","3P_pct","FT","FTA","FT_pct","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","plus_minus","game","team"
"Jeremy Lamb",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015-03-20_ATL_at_OKC","OKC"
"Enes Kanter",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015-03-20_ATL_at_OKC","OKC"
"Enes Kanter",TRUE,"34:25",12,20,0.6,0,0,NA,3,3,1,6,6,12,0,1,0,2,2,27,10,"2015-03-22_MIA_at_OKC","OKC"
"Russell Westbrook",TRUE,"33:56",5,16,0.313,1,4,0.25,1,2,0.5,3,6,9,17,4,2,5,3,12,11,"2015-03-22_MIA_at_OKC","OKC"
"Dion Waiters",TRUE,"32:45",4,10,0.4,1,2,0.5,1,4,0.25,0,3,3,3,0,0,2,3,10,9,"2015-03-22_MIA_at_OKC","OKC"
"Steven Adams",TRUE,"30:35",5,10,0.5,0,0,NA,0,1,0,4,6,10,0,0,1,1,4,10,8,"2015-03-22_MIA_at_OKC","OKC"
"Andre Roberson",TRUE,"1:29",0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,-5,"2015-03-22_MIA_at_OKC","OKC"
"Anthony Morrow",FALSE,"29:30",5,11,0.455,2,6,0.333,0,0,NA,1,1,2,1,2,1,1,2,12,29,"2015-03-22_MIA_at_OKC","OKC"
"Mitch McGary",FALSE,"25:32",6,11,0.545,0,0,NA,2,3,0.667,4,4,8,1,1,2,3,2,14,17,"2015-03-22_MIA_at_OKC","OKC"
"D.J. Augustin",FALSE,"24:08",1,7,0.143,1,3,0.333,0,0,NA,2,2,4,2,0,1,3,1,3,15,"2015-03-22_MIA_at_OKC","OKC"
"Kyle Singler",FALSE,"15:28",1,1,1,0,0,NA,0,0,NA,0,0,0,1,2,0,0,0,2,1,"2015-03-22_MIA_at_OKC","OKC"
"Steve Novak",FALSE,"5:28",1,1,1,1,1,1,0,0,NA,1,1,2,0,0,0,0,0,3,1,"2015-03-22_MIA_at_OKC","OKC"
"Jeremy Lamb",FALSE,"3:32",0,1,0,0,1,0,0,0,NA,0,1,1,0,0,0,0,0,0,-2,"2015-03-22_MIA_at_OKC","OKC"
"Perry Jones",FALSE,"3:12",0,2,0,0,1,0,0,0,NA,0,0,0,0,1,0,0,0,0,-4,"2015-03-22_MIA_at_OKC","OKC"
"Nick Collison",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015-03-22_MIA_at_OKC","OKC"
"Dion Waiters",TRUE,"35:00",10,16,0.625,2,2,1,1,2,0.5,0,4,4,4,0,0,1,2,23,20,"2015-03-24_LAL_at_OKC","OKC"
"Steven Adams",TRUE,"30:22",5,6,0.833,0,0,NA,6,6,1,3,7,10,3,2,0,1,5,16,19,"2015-03-24_LAL_at_OKC","OKC"
"Russell Westbrook",TRUE,"29:57",9,17,0.529,2,3,0.667,7,8,0.875,0,2,2,11,2,1,2,3,27,12,"2015-03-24_LAL_at_OKC","OKC"
"Enes Kanter",TRUE,"27:33",10,15,0.667,0,0,NA,5,5,1,7,9,16,4,1,0,5,1,25,11,"2015-03-24_LAL_at_OKC","OKC"
