"date","time","away","away_PTS","home","home_PTS","box_available","OT","notes","game_string"
"2017-01-29","7:00 pm","Philadelphia 76ers","108","Chicago Bulls","121",TRUE,NA,NA,"2017-01-29_PHI_at_CHI"
"2017-01-29","3:30 pm","Oklahoma City Thunder","91","Cleveland Cavaliers","107",TRUE,NA,NA,"2017-01-29_OKC_at_CLE"
"2017-01-29","6:00 pm","Houston Rockets","101","Indiana Pacers","120",TRUE,NA,NA,"2017-01-29_HOU_at_IND"
"2017-01-29","6:00 pm","Washington Wizards","107","New Orleans Pelicans","94",TRUE,NA,NA,"2017-01-29_WAS_at_NOP"
"2017-01-29","9:00 pm","Golden State Warriors","113","Portland Trail Blazers","111",TRUE,NA,NA,"2017-01-29_GSW_at_POR"
"2017-01-29","7:00 pm","Dallas Mavericks","105","San Antonio Spurs","101",TRUE,NA,NA,"2017-01-29_DAL_at_SAS"
"2017-01-29","6:00 pm","Orlando Magic","114","Toronto Raptors","113",TRUE,NA,NA,"2017-01-29_ORL_at_TOR"
"2017-01-30","8:00 pm","Detroit Pistons","109","Boston Celtics","113",TRUE,NA,NA,"2017-01-30_DET_at_BOS"
"2017-01-30","8:30 pm","Cleveland Cavaliers","97","Dallas Mavericks","104",TRUE,NA,NA,"2017-01-30_CLE_at_DAL"
"2017-01-30","7:30 pm","Brooklyn Nets","96","Miami Heat","104",TRUE,NA,NA,"2017-01-30_BRK_at_MIA"
"2017-01-30","8:00 pm","Orlando Magic","105","Minnesota Timberwolves","111",TRUE,"OT",NA,"2017-01-30_ORL_at_MIN"
"2017-01-30","6:00 pm","Sacramento Kings","119","Philadelphia 76ers","122",TRUE,NA,NA,"2017-01-30_SAC_at_PHI"
"2017-01-30","10:30 pm","Memphis Grizzlies","115","Phoenix Suns","96",TRUE,NA,NA,"2017-01-30_MEM_at_PHO"
"2017-01-31","8:00 pm","Sacramento Kings","83","Houston Rockets","105",TRUE,NA,NA,"2017-01-31_SAC_at_HOU"
"2017-01-31","10:30 pm","Denver Nuggets","116","Los Angeles Lakers","120",TRUE,NA,NA,"2017-01-31_DEN_at_LAL"
"2017-01-31","10:00 pm","Charlotte Hornets","98","Portland Trail Blazers","115",TRUE,NA,NA,"2017-01-31_CHO_at_POR"
"2017-01-31","8:30 pm","Oklahoma City Thunder","94","San Antonio Spurs","108",TRUE,NA,NA,"2017-01-31_OKC_at_SAS"
"2017-01-31","7:00 pm","New Orleans Pelicans","106","Toronto Raptors","108",TRUE,"OT",NA,"2017-01-31_NOP_at_TOR"
"2017-01-31","7:00 pm","New York Knicks","101","Washington Wizards","117",TRUE,NA,NA,"2017-01-31_NYK_at_WAS"
"2017-02-01","7:30 pm","Toronto Raptors","104","Boston Celtics","109",TRUE,NA,NA,"2017-02-01_TOR_at_BOS"
"2017-02-01","7:30 pm","New York Knicks","95","Brooklyn Nets","90",TRUE,NA,NA,"2017-02-01_NYK_at_BRK"
"2017-02-01","7:00 pm","Minnesota Timberwolves","97","Cleveland Cavaliers","125",TRUE,NA,NA,"2017-02-01_MIN_at_CLE"
"2017-02-01","8:30 pm","Philadelphia 76ers","95","Dallas Mavericks","113",TRUE,NA,NA,"2017-02-01_PHI_at_DAL"
"2017-02-01","9:00 pm","Memphis Grizzlies","119","Denver Nuggets","99",TRUE,NA,NA,"2017-02-01_MEM_at_DEN"
"2017-02-01","7:30 pm","New Orleans Pelicans","98","Detroit Pistons","118",TRUE,NA,NA,"2017-02-01_NOP_at_DET"
"2017-02-01","10:30 pm","Charlotte Hornets","111","Golden State Warriors","126",TRUE,NA,NA,"2017-02-01_CHO_at_GSW"
"2017-02-01","7:30 pm","Atlanta Hawks","93","Miami Heat","116",TRUE,NA,NA,"2017-02-01_ATL_at_MIA"
"2017-02-01","9:30 pm","Chicago Bulls","128","Oklahoma City Thunder","100",TRUE,NA,NA,"2017-02-01_CHI_at_OKC"
"2017-02-01","7:00 pm","Indiana Pacers","98","Orlando Magic","88",TRUE,NA,NA,"2017-02-01_IND_at_ORL"
"2017-02-01","9:00 pm","Los Angeles Clippers","124","Phoenix Suns","114",TRUE,NA,NA,"2017-02-01_LAC_at_PHO"
"2017-02-01","9:00 pm","Milwaukee Bucks","88","Utah Jazz","104",TRUE,NA,NA,"2017-02-01_MIL_at_UTA"
"2017-02-02","8:00 pm","Atlanta Hawks","113","Houston Rockets","108",TRUE,NA,NA,"2017-02-02_ATL_at_HOU"
"2017-02-02","10:30 pm","Golden State Warriors","133","Los Angeles Clippers","120",TRUE,NA,NA,"2017-02-02_GSW_at_LAC"
"2017-02-02","8:30 pm","Philadelphia 76ers","86","San Antonio Spurs","102",TRUE,NA,NA,"2017-02-02_PHI_at_SAS"
"2017-02-02","7:00 pm","Los Angeles Lakers","108","Washington Wizards","116",TRUE,NA,NA,"2017-02-02_LAL_at_WAS"
"2017-02-03","8:00 pm","Los Angeles Lakers","107","Boston Celtics","113",TRUE,NA,NA,"2017-02-03_LAL_at_BOS"
"2017-02-03","7:30 pm","Indiana Pacers","106","Brooklyn Nets","97",TRUE,NA,NA,"2017-02-03_IND_at_BRK"
"2017-02-03","9:00 pm","Milwaukee Bucks","117","Denver Nuggets","121",TRUE,NA,NA,"2017-02-03_MIL_at_DEN"
"2017-02-03","7:30 pm","Minnesota Timberwolves","108","Detroit Pistons","116",TRUE,NA,NA,"2017-02-03_MIN_at_DET"
"2017-02-03","8:00 pm","Chicago Bulls","117","Houston Rockets","121",TRUE,"OT",NA,"2017-02-03_CHI_at_HOU"
"2017-02-03","8:00 pm","Memphis Grizzlies","102","Oklahoma City Thunder","114",TRUE,NA,NA,"2017-02-03_MEM_at_OKC"
"2017-02-03","7:00 pm","Toronto Raptors","94","Orlando Magic","102",TRUE,NA,NA,"2017-02-03_TOR_at_ORL"
"2017-02-03","10:30 pm","Dallas Mavericks","108","Portland Trail Blazers","104",TRUE,NA,NA,"2017-02-03_DAL_at_POR"
"2017-02-03","10:30 pm","Phoenix Suns","105","Sacramento Kings","103",TRUE,NA,NA,"2017-02-03_PHO_at_SAC"
"2017-02-04","7:00 pm","Orlando Magic","86","Atlanta Hawks","113",TRUE,NA,NA,"2017-02-04_ORL_at_ATL"
"2017-02-04","7:00 pm","Detroit Pistons","84","Indiana Pacers","105",TRUE,NA,NA,"2017-02-04_DET_at_IND"
"2017-02-04","7:30 pm","Philadelphia 76ers","102","Miami Heat","125",TRUE,NA,NA,"2017-02-04_PHI_at_MIA"
"2017-02-04","9:00 pm","Memphis Grizzlies","107","Minnesota Timberwolves","99",TRUE,NA,NA,"2017-02-04_MEM_at_MIN"
"2017-02-04","8:30 pm","Cleveland Cavaliers","111","New York Knicks","104",TRUE,NA,NA,"2017-02-04_CLE_at_NYK"
"2017-02-04","9:00 pm","Milwaukee Bucks","137","Phoenix Suns","112",TRUE,NA,NA,"2017-02-04_MIL_at_PHO"
"2017-02-04","10:30 pm","Golden State Warriors","106","Sacramento Kings","109",TRUE,"OT",NA,"2017-02-04_GSW_at_SAC"
"2017-02-04","9:00 pm","Denver Nuggets","97","San Antonio Spurs","121",TRUE,NA,NA,"2017-02-04_DEN_at_SAS"
"2017-02-04","9:00 pm","Charlotte Hornets","98","Utah Jazz","105",TRUE,NA,NA,"2017-02-04_CHO_at_UTA"
"2017-02-04","7:00 pm","New Orleans Pelicans","91","Washington Wizards","105",TRUE,NA,NA,"2017-02-04_NOP_at_WAS"
"2017-02-05","2:00 pm","Los Angeles Clippers","102","Boston Celtics","107",TRUE,NA,NA,"2017-02-05_LAC_at_BOS"
"2017-02-05","12:00 pm","Toronto Raptors","103","Brooklyn Nets","95",TRUE,NA,NA,"2017-02-05_TOR_at_BRK"
"2017-02-05","3:00 pm","Portland Trail Blazers","99","Oklahoma City Thunder","105",TRUE,NA,NA,"2017-02-05_POR_at_OKC"
"2017-02-06","7:30 pm","Utah Jazz","120","Atlanta Hawks","95",TRUE,NA,NA,"2017-02-06_UTA_at_ATL"
"2017-02-06","9:00 pm","Dallas Mavericks","87","Denver Nuggets","110",TRUE,NA,NA,"2017-02-06_DAL_at_DEN"
"2017-02-06","7:30 pm","Philadelphia 76ers","96","Detroit Pistons","113",TRUE,NA,NA,"2017-02-06_PHI_at_DET"
"2017-02-06","7:00 pm","Oklahoma City Thunder","90","Indiana Pacers","93",TRUE,NA,NA,"2017-02-06_OKC_at_IND"
"2017-02-06","9:30 pm","San Antonio Spurs","74","Memphis Grizzlies","89",TRUE,NA,NA,"2017-02-06_SAS_at_MEM"
"2017-02-06","8:00 pm","Miami Heat","115","Minnesota Timberwolves","113",TRUE,NA,NA,"2017-02-06_MIA_at_MIN"
"2017-02-06","8:00 pm","Phoenix Suns","106","New Orleans Pelicans","111",TRUE,NA,NA,"2017-02-06_PHO_at_NOP"
"2017-02-06","7:00 pm","Los Angeles Lakers","121","New York Knicks","107",TRUE,NA,NA,"2017-02-06_LAL_at_NYK"
"2017-02-06","10:30 pm","Chicago Bulls","112","Sacramento Kings","107",TRUE,NA,NA,"2017-02-06_CHI_at_SAC"
"2017-02-06","7:30 pm","Los Angeles Clippers","109","Toronto Raptors","118",TRUE,NA,NA,"2017-02-06_LAC_at_TOR"
"2017-02-06","7:00 pm","Cleveland Cavaliers","140","Washington Wizards","135",TRUE,"OT",NA,"2017-02-06_CLE_at_WAS"
"2017-02-07","7:00 pm","Brooklyn Nets","107","Charlotte Hornets","111",TRUE,NA,NA,"2017-02-07_BRK_at_CHO"
"2017-02-07","8:30 pm","Portland Trail Blazers","114","Dallas Mavericks","113",TRUE,NA,NA,"2017-02-07_POR_at_DAL"
"2017-02-07","8:00 pm","Orlando Magic","104","Houston Rockets","128",TRUE,NA,NA,"2017-02-07_ORL_at_HOU"
"2017-02-08","7:30 pm","Denver Nuggets","106","Atlanta Hawks","117",TRUE,NA,NA,"2017-02-08_DEN_at_ATL"
"2017-02-08","7:30 pm","Washington Wizards","114","Brooklyn Nets","110",TRUE,"OT",NA,"2017-02-08_WAS_at_BRK"
"2017-02-08","7:30 pm","Los Angeles Lakers","102","Detroit Pistons","121",TRUE,NA,NA,"2017-02-08_LAL_at_DET"
"2017-02-08","10:30 pm","Chicago Bulls","92","Golden State Warriors","123",TRUE,NA,NA,"2017-02-08_CHI_at_GSW"
"2017-02-08","7:00 pm","Cleveland Cavaliers","132","Indiana Pacers","117",TRUE,NA,NA,"2017-02-08_CLE_at_IND"
"2017-02-08","8:00 pm","Phoenix Suns","91","Memphis Grizzlies","110",TRUE,NA,NA,"2017-02-08_PHO_at_MEM"
"2017-02-08","8:00 pm","Miami Heat","106","Milwaukee Bucks","88",TRUE,NA,NA,"2017-02-08_MIA_at_MIL"
"2017-02-08","8:00 pm","Toronto Raptors","109","Minnesota Timberwolves","112",TRUE,NA,NA,"2017-02-08_TOR_at_MIN"
"2017-02-08","8:00 pm","Utah Jazz","127","New Orleans Pelicans","94",TRUE,NA,NA,"2017-02-08_UTA_at_NOP"
"2017-02-08","8:00 pm","Los Angeles Clippers","119","New York Knicks","115",TRUE,NA,NA,"2017-02-08_LAC_at_NYK"
"2017-02-08","7:00 pm","San Antonio Spurs","111","Philadelphia 76ers","103",TRUE,NA,NA,"2017-02-08_SAS_at_PHI"
"2017-02-08","10:30 pm","Boston Celtics","92","Sacramento Kings","108",TRUE,NA,NA,"2017-02-08_BOS_at_SAC"
"2017-02-09","7:00 pm","Houston Rockets","107","Charlotte Hornets","95",TRUE,NA,NA,"2017-02-09_HOU_at_CHO"
"2017-02-09","8:30 pm","Utah Jazz","105","Dallas Mavericks","112",TRUE,"OT",NA,"2017-02-09_UTA_at_DAL"
"2017-02-09","8:00 pm","Cleveland Cavaliers","109","Oklahoma City Thunder","118",TRUE,NA,NA,"2017-02-09_CLE_at_OKC"
"2017-02-09","7:00 pm","Philadelphia 76ers","112","Orlando Magic","111",TRUE,NA,NA,"2017-02-09_PHI_at_ORL"
"2017-02-09","10:30 pm","Boston Celtics","120","Portland Trail Blazers","111",TRUE,NA,NA,"2017-02-09_BOS_at_POR"
"2017-02-10","7:30 pm","Miami Heat","108","Brooklyn Nets","99",TRUE,NA,NA,"2017-02-10_MIA_at_BRK"
"2017-02-10","7:30 pm","San Antonio Spurs","103","Detroit Pistons","92",TRUE,NA,NA,"2017-02-10_SAS_at_DET"
"2017-02-10","8:00 pm","Golden State Warriors","122","Memphis Grizzlies","107",TRUE,NA,NA,"2017-02-10_GSW_at_MEM"
"2017-02-10","8:00 pm","Los Angeles Lakers","122","Milwaukee Bucks","114",TRUE,NA,NA,"2017-02-10_LAL_at_MIL"
"2017-02-10","8:00 pm","New Orleans Pelicans","122","Minnesota Timberwolves","106",TRUE,NA,NA,"2017-02-10_NOP_at_MIN"
"2017-02-10","7:30 pm","Denver Nuggets","131","New York Knicks","123",TRUE,NA,NA,"2017-02-10_DEN_at_NYK"
"2017-02-10","10:30 pm","Chicago Bulls","97","Phoenix Suns","115",TRUE,NA,NA,"2017-02-10_CHI_at_PHO"
"2017-02-10","10:30 pm","Atlanta Hawks","107","Sacramento Kings","108",TRUE,NA,NA,"2017-02-10_ATL_at_SAC"
"2017-02-10","8:00 pm","Indiana Pacers","107","Washington Wizards","112",TRUE,NA,NA,"2017-02-10_IND_at_WAS"
"2017-02-11","5:00 pm","Los Angeles Clippers","107","Charlotte Hornets","102",TRUE,NA,NA,"2017-02-11_LAC_at_CHO"
"2017-02-11","7:30 pm","Denver Nuggets","109","Cleveland Cavaliers","125",TRUE,NA,NA,"2017-02-11_DEN_at_CLE"
"2017-02-11","9:00 pm","Orlando Magic","80","Dallas Mavericks","112",TRUE,NA,NA,"2017-02-11_ORL_at_DAL"
"2017-02-11","9:00 pm","Phoenix Suns","102","Houston Rockets","133",TRUE,NA,NA,"2017-02-11_PHO_at_HOU"
"2017-02-11","7:00 pm","Milwaukee Bucks","116","Indiana Pacers","100",TRUE,NA,NA,"2017-02-11_MIL_at_IND"
"2017-02-11","8:30 pm","Golden State Warriors","130","Oklahoma City Thunder","114",TRUE,NA,NA,"2017-02-11_GSW_at_OKC"
"2017-02-11","7:30 pm","Miami Heat","109","Philadelphia 76ers","117",TRUE,NA,NA,"2017-02-11_MIA_at_PHI"
"2017-02-11","10:00 pm","Boston Celtics","112","Utah Jazz","104",TRUE,NA,NA,"2017-02-11_BOS_at_UTA"
"2017-02-12","3:30 pm","Chicago Bulls","89","Minnesota Timberwolves","117",TRUE,NA,NA,"2017-02-12_CHI_at_MIN"
"2017-02-12","3:30 pm","San Antonio Spurs","90","New York Knicks","94",TRUE,NA,NA,"2017-02-12_SAS_at_NYK"
"2017-02-12","9:00 pm","New Orleans Pelicans","99","Sacramento Kings","105",TRUE,NA,NA,"2017-02-12_NOP_at_SAC"
"2017-02-12","6:00 pm","Detroit Pistons","102","Toronto Raptors","101",TRUE,NA,NA,"2017-02-12_DET_at_TOR"
"2017-02-13","7:30 pm","Memphis Grizzlies","112","Brooklyn Nets","103",TRUE,NA,NA,"2017-02-13_MEM_at_BRK"
"2017-02-13","7:00 pm","Philadelphia 76ers","105","Charlotte Hornets","99",TRUE,NA,NA,"2017-02-13_PHI_at_CHO"
"2017-02-13","8:30 pm","Boston Celtics","111","Dallas Mavericks","98",TRUE,NA,NA,"2017-02-13_BOS_at_DAL"
"2017-02-13","9:00 pm","Golden State Warriors","110","Denver Nuggets","132",TRUE,NA,NA,"2017-02-13_GSW_at_DEN"
"2017-02-13","7:00 pm","San Antonio Spurs","110","Indiana Pacers","106",TRUE,NA,NA,"2017-02-13_SAS_at_IND"
"2017-02-13","7:30 pm","Orlando Magic","116","Miami Heat","107",TRUE,NA,NA,"2017-02-13_ORL_at_MIA"
"2017-02-13","8:00 pm","Detroit Pistons","89","Milwaukee Bucks","102",TRUE,NA,NA,"2017-02-13_DET_at_MIL"
"2017-02-13","9:00 pm","New Orleans Pelicans","110","Phoenix Suns","108",TRUE,NA,NA,"2017-02-13_NOP_at_PHO"
"2017-02-13","10:30 pm","Atlanta Hawks","109","Portland Trail Blazers","104",TRUE,"OT",NA,"2017-02-13_ATL_at_POR"
"2017-02-13","9:00 pm","Los Angeles Clippers","88","Utah Jazz","72",TRUE,NA,NA,"2017-02-13_LAC_at_UTA"
"2017-02-13","8:00 pm","Oklahoma City Thunder","98","Washington Wizards","120",TRUE,NA,NA,"2017-02-13_OKC_at_WAS"
"2017-02-14","8:00 pm","Toronto Raptors","94","Chicago Bulls","105",TRUE,NA,NA,"2017-02-14_TOR_at_CHI"
"2017-02-14","10:30 pm","Sacramento Kings","97","Los Angeles Lakers","96",TRUE,NA,NA,"2017-02-14_SAC_at_LAL"
"2017-02-14","8:00 pm","Cleveland Cavaliers","116","Minnesota Timberwolves","108",TRUE,NA,NA,"2017-02-14_CLE_at_MIN"
"2017-02-15","7:30 pm","Philadelphia 76ers","108","Boston Celtics","116",TRUE,NA,NA,"2017-02-15_PHI_at_BOS"
"2017-02-15","7:30 pm","Milwaukee Bucks","129","Brooklyn Nets","125",TRUE,NA,NA,"2017-02-15_MIL_at_BRK"
"2017-02-15","7:00 pm","Indiana Pacers","104","Cleveland Cavaliers","113",TRUE,NA,NA,"2017-02-15_IND_at_CLE"
"2017-02-15","9:00 pm","Minnesota Timberwolves","112","Denver Nuggets","99",TRUE,NA,NA,"2017-02-15_MIN_at_DEN"
"2017-02-15","7:30 pm","Dallas Mavericks","91","Detroit Pistons","98",TRUE,NA,NA,"2017-02-15_DAL_at_DET"
"2017-02-15","10:30 pm","Sacramento Kings","86","Golden State Warriors","109",TRUE,NA,NA,"2017-02-15_SAC_at_GSW"
"2017-02-15","8:00 pm","Miami Heat","117","Houston Rockets","109",TRUE,NA,NA,"2017-02-15_MIA_at_HOU"
"2017-02-15","10:30 pm","Atlanta Hawks","84","Los Angeles Clippers","99",TRUE,NA,NA,"2017-02-15_ATL_at_LAC"
"2017-02-15","8:00 pm","New Orleans Pelicans","95","Memphis Grizzlies","91",TRUE,NA,NA,"2017-02-15_NOP_at_MEM"
"2017-02-15","9:30 pm","New York Knicks","105","Oklahoma City Thunder","116",TRUE,NA,NA,"2017-02-15_NYK_at_OKC"
"2017-02-15","7:00 pm","San Antonio Spurs","107","Orlando Magic","79",TRUE,NA,NA,"2017-02-15_SAS_at_ORL"
"2017-02-15","9:00 pm","Los Angeles Lakers","101","Phoenix Suns","137",TRUE,NA,NA,"2017-02-15_LAL_at_PHO"
"2017-02-15","7:30 pm","Charlotte Hornets","85","Toronto Raptors","90",TRUE,NA,NA,"2017-02-15_CHO_at_TOR"
"2017-02-15","9:00 pm","Portland Trail Blazers","88","Utah Jazz","111",TRUE,NA,NA,"2017-02-15_POR_at_UTA"
"2017-02-16","8:00 pm","Boston Celtics","103","Chicago Bulls","104",TRUE,NA,NA,"2017-02-16_BOS_at_CHI"
"2017-02-16","7:00 pm","Washington Wizards","111","Indiana Pacers","98",TRUE,NA,NA,"2017-02-16_WAS_at_IND"
"2017-02-23","8:00 pm","New York Knicks","104","Cleveland Cavaliers","119",TRUE,NA,NA,"2017-02-23_NYK_at_CLE"
"2017-02-23","7:30 pm","Charlotte Hornets","108","Detroit Pistons","114",TRUE,"OT",NA,"2017-02-23_CHO_at_DET"
"2017-02-23","10:30 pm","Los Angeles Clippers","113","Golden State Warriors","123",TRUE,NA,NA,"2017-02-23_LAC_at_GSW"
"2017-02-23","8:00 pm","Houston Rockets","129","New Orleans Pelicans","99",TRUE,NA,NA,"2017-02-23_HOU_at_NOP"
"2017-02-23","7:00 pm","Portland Trail Blazers","112","Orlando Magic","103",TRUE,NA,NA,"2017-02-23_POR_at_ORL"
"2017-02-23","10:30 pm","Denver Nuggets","100","Sacramento Kings","116",TRUE,NA,NA,"2017-02-23_DEN_at_SAC"
"2017-02-24","8:00 pm","Miami Heat","108","Atlanta Hawks","90",TRUE,NA,NA,"2017-02-24_MIA_at_ATL"
"2017-02-24","8:00 pm","Phoenix Suns","121","Chicago Bulls","128",TRUE,"OT",NA,"2017-02-24_PHO_at_CHI"
"2017-02-24","9:00 pm","Brooklyn Nets","109","Denver Nuggets","129",TRUE,NA,NA,"2017-02-24_BRK_at_DEN"
"2017-02-24","7:00 pm","Memphis Grizzlies","92","Indiana Pacers","102",TRUE,NA,NA,"2017-02-24_MEM_at_IND"
"2017-02-24","10:30 pm","San Antonio Spurs","105","Los Angeles Clippers","97",TRUE,NA,NA,"2017-02-24_SAS_at_LAC"
"2017-02-24","8:00 pm","Utah Jazz","109","Milwaukee Bucks","95",TRUE,NA,NA,"2017-02-24_UTA_at_MIL"
"2017-02-24","8:00 pm","Dallas Mavericks","84","Minnesota Timberwolves","97",TRUE,NA,NA,"2017-02-24_DAL_at_MIN"
"2017-02-24","8:00 pm","Los Angeles Lakers","93","Oklahoma City Thunder","110",TRUE,NA,NA,"2017-02-24_LAL_at_OKC"
"2017-02-24","7:00 pm","Washington Wizards","112","Philadelphia 76ers","120",TRUE,NA,NA,"2017-02-24_WAS_at_PHI"
"2017-02-24","8:00 pm","Boston Celtics","97","Toronto Raptors","107",TRUE,NA,NA,"2017-02-24_BOS_at_TOR"
"2017-02-25","8:30 pm","Chicago Bulls","117","Cleveland Cavaliers","99",TRUE,NA,NA,"2017-02-25_CHI_at_CLE"
"2017-02-25","8:30 pm","New Orleans Pelicans","83","Dallas Mavericks","96",TRUE,NA,NA,"2017-02-25_NOP_at_DAL"
"2017-02-25","10:30 pm","Brooklyn Nets","95","Golden State Warriors","112",TRUE,NA,NA,"2017-02-25_BRK_at_GSW"
"2017-02-25","9:00 pm","Minnesota Timberwolves","130","Houston Rockets","142",TRUE,NA,NA,"2017-02-25_MIN_at_HOU"
"2017-02-25","8:00 pm","Indiana Pacers","95","Miami Heat","113",TRUE,NA,NA,"2017-02-25_IND_at_MIA"
"2017-02-25","7:30 pm","Philadelphia 76ers","109","New York Knicks","110",TRUE,NA,NA,"2017-02-25_PHI_at_NYK"
"2017-02-25","7:00 pm","Atlanta Hawks","86","Orlando Magic","105",TRUE,NA,NA,"2017-02-25_ATL_at_ORL"
"2017-02-25","5:00 pm","Charlotte Hornets","99","Sacramento Kings","85",TRUE,NA,NA,"2017-02-25_CHO_at_SAC"
"2017-02-26","5:00 pm","Memphis Grizzlies","105","Denver Nuggets","98",TRUE,NA,NA,"2017-02-26_MEM_at_DEN"
"2017-02-26","6:00 pm","Boston Celtics","104","Detroit Pistons","98",TRUE,NA,NA,"2017-02-26_BOS_at_DET"
"2017-02-26","9:30 pm","Charlotte Hornets","121","Los Angeles Clippers","124",TRUE,"OT",NA,"2017-02-26_CHO_at_LAC"
"2017-02-26","3:30 pm","San Antonio Spurs","119","Los Angeles Lakers","98",TRUE,NA,NA,"2017-02-26_SAS_at_LAL"
"2017-02-26","3:30 pm","Phoenix Suns","96","Milwaukee Bucks","100",TRUE,NA,NA,"2017-02-26_PHO_at_MIL"
"2017-02-26","7:00 pm","New Orleans Pelicans","110","Oklahoma City Thunder","118",TRUE,NA,NA,"2017-02-26_NOP_at_OKC"
"2017-02-26","6:00 pm","Portland Trail Blazers","106","Toronto Raptors","112",TRUE,NA,NA,"2017-02-26_POR_at_TOR"
"2017-02-26","5:00 pm","Utah Jazz","102","Washington Wizards","92",TRUE,NA,NA,"2017-02-26_UTA_at_WAS"
"2017-02-27","7:30 pm","Atlanta Hawks","114","Boston Celtics","98",TRUE,NA,NA,"2017-02-27_ATL_at_BOS"
"2017-02-27","7:00 pm","Milwaukee Bucks","95","Cleveland Cavaliers","102",TRUE,NA,NA,"2017-02-27_MIL_at_CLE"
"2017-02-27","8:30 pm","Miami Heat","89","Dallas Mavericks","96",TRUE,NA,NA,"2017-02-27_MIA_at_DAL"
"2017-02-27","9:30 pm","Indiana Pacers","117","Houston Rockets","108",TRUE,NA,NA,"2017-02-27_IND_at_HOU"
"2017-02-27","7:00 pm","Toronto Raptors","92","New York Knicks","91",TRUE,NA,NA,"2017-02-27_TOR_at_NYK"
"2017-02-27","7:00 pm","Golden State Warriors","119","Philadelphia 76ers","108",TRUE,NA,NA,"2017-02-27_GSW_at_PHI"
"2017-02-27","10:30 pm","Minnesota Timberwolves","102","Sacramento Kings","88",TRUE,NA,NA,"2017-02-27_MIN_at_SAC"
"2017-02-28","8:00 pm","Denver Nuggets","125","Chicago Bulls","107",TRUE,NA,NA,"2017-02-28_DEN_at_CHI"
"2017-02-28","7:30 pm","Portland Trail Blazers","113","Detroit Pistons","120",TRUE,"OT",NA,"2017-02-28_POR_at_DET"
"2017-02-28","10:30 pm","Charlotte Hornets","109","Los Angeles Lakers","104",TRUE,NA,NA,"2017-02-28_CHO_at_LAL"
"2017-02-28","8:00 pm","Phoenix Suns","112","Memphis Grizzlies","130",TRUE,NA,NA,"2017-02-28_PHO_at_MEM"
"2017-02-28","8:00 pm","Utah Jazz","106","Oklahoma City Thunder","109",TRUE,NA,NA,"2017-02-28_UTA_at_OKC"
"2017-02-28","7:00 pm","Golden State Warriors","108","Washington Wizards","112",TRUE,NA,NA,"2017-02-28_GSW_at_WAS"
"2017-03-01","7:30 pm","Dallas Mavericks","95","Atlanta Hawks","100",TRUE,NA,NA,"2017-03-01_DAL_at_ATL"
"2017-03-01","8:00 pm","Cleveland Cavaliers","99","Boston Celtics","103",TRUE,NA,NA,"2017-03-01_CLE_at_BOS"
"2017-03-01","10:30 pm","Houston Rockets","122","Los Angeles Clippers","103",TRUE,NA,NA,"2017-03-01_HOU_at_LAC"
"2017-03-01","7:30 pm","Philadelphia 76ers","98","Miami Heat","125",TRUE,NA,NA,"2017-03-01_PHI_at_MIA"
"2017-03-01","8:00 pm","Denver Nuggets","110","Milwaukee Bucks","98",TRUE,NA,NA,"2017-03-01_DEN_at_MIL"
"2017-03-01","8:00 pm","Detroit Pistons","86","New Orleans Pelicans","109",TRUE,NA,NA,"2017-03-01_DET_at_NOP"
"2017-03-01","7:00 pm","New York Knicks","101","Orlando Magic","90",TRUE,NA,NA,"2017-03-01_NYK_at_ORL"
"2017-03-01","10:30 pm","Brooklyn Nets","109","Sacramento Kings","100",TRUE,NA,NA,"2017-03-01_BRK_at_SAC"
"2017-03-01","8:30 pm","Indiana Pacers","99","San Antonio Spurs","100",TRUE,NA,NA,"2017-03-01_IND_at_SAS"
"2017-03-01","7:30 pm","Washington Wizards","105","Toronto Raptors","96",TRUE,NA,NA,"2017-03-01_WAS_at_TOR"
"2017-03-01","9:00 pm","Minnesota Timberwolves","107","Utah Jazz","80",TRUE,NA,NA,"2017-03-01_MIN_at_UTA"
"2017-03-02","8:00 pm","Golden State Warriors","87","Chicago Bulls","94",TRUE,NA,NA,"2017-03-02_GSW_at_CHI"
"2017-03-02","9:00 pm","Charlotte Hornets","103","Phoenix Suns","120",TRUE,NA,NA,"2017-03-02_CHO_at_PHO"
"2017-03-02","10:30 pm","Oklahoma City Thunder","109","Portland Trail Blazers","114",TRUE,NA,NA,"2017-03-02_OKC_at_POR"
"2017-03-03","7:00 pm","Cleveland Cavaliers","135","Atlanta Hawks","130",TRUE,NA,NA,"2017-03-03_CLE_at_ATL"
"2017-03-03","8:30 pm","Memphis Grizzlies","100","Dallas Mavericks","104",TRUE,NA,NA,"2017-03-03_MEM_at_DAL"
"2017-03-03","10:30 pm","Boston Celtics","115","Los Angeles Lakers","95",TRUE,NA,NA,"2017-03-03_BOS_at_LAL"
"2017-03-03","8:00 pm","Los Angeles Clippers","101","Milwaukee Bucks","112",TRUE,NA,NA,"2017-03-03_LAC_at_MIL"
"2017-03-03","9:30 pm","San Antonio Spurs","101","New Orleans Pelicans","98",TRUE,"OT",NA,"2017-03-03_SAS_at_NOP"
"2017-03-03","7:00 pm","Miami Heat","99","Orlando Magic","110",TRUE,NA,NA,"2017-03-03_MIA_at_ORL"
