# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=16
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=1435443058
# chain_id=1
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# sampler_t=HMC
# int_time=6.28319
# sample_file=BOOSH-SAMP.TXT
# append_samples=0
#
lp__,accept_stat__,stepsize__,int_time__,energy__,rateA,rateB,rate_diff
-24.4358,1,0.842541,6.28319,26.4582,0.480673,0.65401,0.173337
-24.2064,1,0.842541,6.28319,24.8445,0.432519,0.656035,0.223516
-24.2338,0.994935,0.842541,6.28319,24.7066,0.445862,0.649492,0.20363
-24.1193,1,0.842541,6.28319,24.9653,0.385317,0.650958,0.265641
-24.2038,0.984369,0.842541,6.28319,24.5552,0.343146,0.65189,0.308744
-24.3439,0.977459,0.842541,6.28319,24.6447,0.313528,0.649783,0.336255
-24.1551,1,0.842541,6.28319,25.118,0.346726,0.638379,0.291653
-24.412,0.956474,0.842541,6.28319,24.8296,0.299579,0.638569,0.33899
-24.7327,0.946234,0.842541,6.28319,26.2271,0.278502,0.675519,0.397017
-24.6443,1,0.842541,6.28319,25.6434,0.278964,0.656701,0.377737
-24.7667,0.983005,0.842541,6.28319,24.7825,0.267365,0.656877,0.389512
-24.4143,1,0.842541,6.28319,25.8245,0.298937,0.637309,0.338372
-24.3649,1,0.842541,6.28319,25.0926,0.309643,0.648391,0.338748
-24.1603,1,0.842541,6.28319,24.6264,0.353348,0.64847,0.295122
-24.3502,0.968602,0.842541,6.28319,25.1043,0.317078,0.658053,0.340975
-24.2954,1,0.842541,6.28319,24.5639,0.325196,0.65546,0.330264
-24.1833,1,0.842541,6.28319,24.9104,0.343487,0.645422,0.301935
-24.4334,0.95687,0.842541,6.28319,25.7653,0.315971,0.67507,0.359099
-24.2677,1,0.842541,6.28319,24.7254,0.349377,0.672542,0.323165
-24.5992,0.93617,0.842541,6.28319,25.6419,0.291378,0.672569,0.381191
-24.3592,1,0.842541,6.28319,25.1116,0.331505,0.676779,0.345275
-24.1569,1,0.842541,6.28319,26.089,0.395579,0.6611,0.265521
-24.1359,1,0.842541,6.28319,24.7533,0.371968,0.652836,0.280869
-24.4077,0.937414,0.842541,6.28319,26.6059,0.31101,0.662974,0.351964
-24.4375,1,0.842541,6.28319,25.7473,0.295367,0.634676,0.339309
-24.1342,1,0.842541,6.28319,25.1712,0.351185,0.634971,0.283787
-24.1118,1,0.842541,6.28319,25.4088,0.418794,0.63478,0.215986
-24.1297,0.99687,0.842541,6.28319,24.2705,0.426729,0.633696,0.206968
-24.0745,1,0.842541,6.28319,24.4314,0.390786,0.632376,0.24159
-24.1372,0.991415,0.842541,6.28319,25.1573,0.434805,0.618906,0.184101
-24.3005,0.971663,0.842541,6.28319,24.9079,0.469061,0.626145,0.157084
-24.7838,0.916166,0.842541,6.28319,26.6514,0.530436,0.617443,0.0870067
-25.0539,0.953563,0.842541,6.28319,25.1303,0.554669,0.617237,0.0625681
-25.0539,0.963052,0.842541,6.28319,25.2388,0.554669,0.617237,0.0625681
-25.596,0.903652,0.842541,6.28319,27.4819,0.594069,0.622455,0.0283854
-25.2076,1,0.842541,6.28319,25.7929,0.566735,0.620804,0.0540696
-24.6162,1,0.842541,6.28319,26.1682,0.512732,0.620498,0.107766
-24.9662,0.940644,0.842541,6.28319,25.7681,0.547337,0.608722,0.0613851
-25.0386,0.987411,0.842541,6.28319,25.054,0.553502,0.608723,0.0552216
-24.5341,1,0.842541,6.28319,26.6434,0.503537,0.608713,0.105176
-24.6969,0.972392,0.842541,6.28319,25.332,0.521191,0.598529,0.0773379
-24.856,0.964138,0.842541,6.28319,28.6738,0.5369,0.59847,0.0615708
-25.1369,0.951864,0.842541,6.28319,25.1641,0.561033,0.59847,0.0374371
-25.1167,0.998898,0.842541,6.28319,28.3211,0.559415,0.598467,0.0390522
-25.2701,0.973601,0.842541,6.28319,25.5391,0.571456,0.601264,0.0298078
-25.0902,1,0.842541,6.28319,27.3701,0.541825,0.539771,-0.002054
-24.7174,1,0.842541,6.28319,25.409,0.506139,0.54471,0.0385705
-25.2341,0.907195,0.842541,6.28319,26.9343,0.557015,0.546541,-0.0104742
-25.976,0.887828,0.842541,6.28319,27.7948,0.572483,0.472491,-0.0999916
-25.3757,1,0.842541,6.28319,26.5599,0.520586,0.473013,-0.0475733
-25.3019,1,0.842541,6.28319,25.4226,0.509176,0.470057,-0.0391193
-25.5373,0.95998,0.842541,6.28319,25.5921,0.530359,0.466626,-0.0637327
-25.8157,0.961056,0.842541,6.28319,26.8846,0.505962,0.424707,-0.0812552
-25.461,1,0.842541,6.28319,29.4596,0.55668,0.508321,-0.0483595
-24.8966,1,0.842541,6.28319,26.0683,0.500971,0.508374,0.00740247
-24.6019,1,0.842541,6.28319,25.053,0.455885,0.50884,0.0529546
-24.6019,0.926063,0.842541,6.28319,25.7958,0.455885,0.50884,0.0529546
-24.4981,1,0.842541,6.28319,24.6481,0.432589,0.510182,0.0775927
-24.4617,0.998255,0.842541,6.28319,25.5244,0.365961,0.508262,0.142301
-24.6665,0.958707,0.842541,6.28319,25.649,0.308121,0.513682,0.205561
-24.414,1,0.842541,6.28319,26.3371,0.367325,0.514575,0.14725
-24.4623,0.99599,0.842541,6.28319,25.0938,0.423794,0.511611,0.0878163
-24.3733,1,0.842541,6.28319,25.3233,0.440508,0.533888,0.0933799
-24.5768,0.966415,0.842541,6.28319,25.118,0.469354,0.522969,0.0536149
-24.397,1,0.842541,6.28319,24.7174,0.429909,0.523858,0.093949
-24.289,1,0.842541,6.28319,26.4277,0.361755,0.536511,0.174756
-24.3441,0.991191,0.842541,6.28319,24.5208,0.347434,0.53353,0.186096
-24.7958,0.931521,0.842541,6.28319,26.1835,0.321639,0.487004,0.165364
-24.9237,0.980371,0.842541,6.28319,25.2945,0.320439,0.474136,0.153696
-25.294,0.943452,0.842541,6.28319,26.0281,0.317461,0.442304,0.124843
-25.876,0.91586,0.842541,6.28319,27.1303,0.360456,0.390088,0.0296317
-25.9402,0.990193,0.842541,6.28319,25.9483,0.349915,0.38793,0.0380157
-25.3325,1,0.842541,6.28319,27.2564,0.414103,0.425419,0.0113158
-25.2927,1,0.842541,6.28319,25.5313,0.375223,0.427125,0.0519016
-25.9926,0.89878,0.842541,6.28319,26.7742,0.406634,0.382128,-0.0245063
-25.4042,1,0.842541,6.28319,26.936,0.353883,0.421956,0.0680724
-25.2034,1,0.842541,6.28319,27.5093,0.417356,0.435641,0.0182855
-25.1752,1,0.842541,6.28319,25.4445,0.375211,0.436046,0.0608351
-24.495,1,0.842541,6.28319,27.1945,0.43159,0.510171,0.0785806
-24.4667,1,0.842541,6.28319,25.048,0.382108,0.505139,0.123031
-24.4873,0.996987,0.842541,6.28319,24.6039,0.412788,0.505008,0.0922191
-24.5288,0.992471,0.842541,6.28319,24.7283,0.438197,0.508599,0.0704018
-24.5185,1,0.842541,6.28319,24.747,0.422655,0.503684,0.0810285
-24.6461,0.976272,0.842541,6.28319,26.1592,0.483903,0.526638,0.042735
-25.0591,0.929217,0.842541,6.28319,25.3906,0.530914,0.524781,-0.00613337
-24.5872,1,0.842541,6.28319,26.1345,0.468753,0.520813,0.05206
-25.1068,0.920734,0.842541,6.28319,26.6461,0.462305,0.457655,-0.00465009
-24.9287,1,0.842541,6.28319,25.8615,0.397147,0.456163,0.0590162
-25.099,0.973536,0.842541,6.28319,25.3942,0.435855,0.448255,0.0124002
-24.628,1,0.842541,6.28319,26.0167,0.413387,0.488084,0.0746967
-24.698,0.971804,0.842541,6.28319,26.4204,0.347339,0.485295,0.137956
-24.6424,1,0.842541,6.28319,24.9706,0.341634,0.493947,0.152313
-24.5637,1,0.842541,6.28319,25.1611,0.397026,0.493197,0.0961713
-24.5747,0.997977,0.842541,6.28319,24.6476,0.373331,0.492705,0.119374
-24.6768,0.984148,0.842541,6.28319,24.9803,0.363852,0.482885,0.119033
-24.6971,0.996627,0.842541,6.28319,24.7075,0.353509,0.483334,0.129824
-24.6835,1,0.842541,6.28319,24.7446,0.367342,0.481481,0.114139
-24.8643,0.969887,0.842541,6.28319,25.1912,0.327864,0.476163,0.148299
-24.8175,1,0.842541,6.28319,25.1548,0.358241,0.46968,0.111439
-24.8175,0.985417,0.842541,6.28319,26.2632,0.358241,0.46968,0.111439
-24.7406,1,0.842541,6.28319,24.9173,0.374384,0.474519,0.100136
-24.9649,0.965828,0.842541,6.28319,25.5399,0.392599,0.452806,0.0602063
-25.0617,0.983385,0.842541,6.28319,25.3055,0.353618,0.448597,0.0949786
-25.4591,0.943177,0.842541,6.28319,26.4622,0.402022,0.41521,0.0131879
-25.6585,0.970846,0.842541,6.28319,25.8106,0.387454,0.401588,0.0141333
-25.8472,0.97121,0.842541,6.28319,26.0076,0.35592,0.39248,0.03656
-25.8472,0.938682,0.842541,6.28319,26.638,0.35592,0.39248,0.03656
-26.1827,0.950803,0.842541,6.28319,26.3146,0.332223,0.377886,0.0456634
-26.2153,0.99895,0.842541,6.28319,26.5087,0.370526,0.369848,-0.000677977
-26.4137,0.958717,0.842541,6.28319,27.2334,0.311456,0.371494,0.0600381
-24.3195,1,0.842541,6.28319,29.3017,0.371858,0.528129,0.156272
-24.2944,0.998416,0.842541,6.28319,25.9188,0.327738,0.56203,0.234292
-24.5908,0.952728,0.842541,6.28319,24.9217,0.285537,0.561688,0.276151
-24.7456,0.978105,0.842541,6.28319,25.3206,0.274209,0.550606,0.276397
-25.1001,0.951149,0.842541,6.28319,25.6843,0.248209,0.541228,0.293019
-24.6083,1,0.842541,6.28319,26.1728,0.283777,0.561351,0.277574
-24.644,0.994885,0.842541,6.28319,24.7742,0.280583,0.559878,0.279295
-24.4292,1,0.842541,6.28319,24.863,0.307646,0.557785,0.250139
-24.8368,0.936855,0.842541,6.28319,25.375,0.263536,0.556858,0.293323
-24.6595,1,0.842541,6.28319,24.8426,0.28007,0.557121,0.277051
-24.9981,0.95269,0.842541,6.28319,25.1676,0.250402,0.557381,0.306979
-24.6207,1,0.842541,6.28319,25.3373,0.283034,0.559852,0.276818
-24.8802,0.962997,0.842541,6.28319,26.3477,0.282176,0.513274,0.231098
-25.2724,0.944405,0.842541,6.28319,25.5225,0.248253,0.512776,0.264523
-25.0532,1,0.842541,6.28319,25.4912,0.262452,0.518529,0.256077
-24.7653,1,0.842541,6.28319,25.1553,0.291577,0.517702,0.226125
-25.3057,0.913451,0.842541,6.28319,26.669,0.246351,0.511748,0.265397
-25.4165,0.98588,0.842541,6.28319,25.4169,0.238672,0.511658,0.272986
-25.6919,0.966214,0.842541,6.28319,25.7818,0.221054,0.513023,0.291969
-25.6919,0.966312,0.842541,6.28319,26.476,0.221054,0.513023,0.291969
-25.1698,1,0.842541,6.28319,26.5648,0.257329,0.510655,0.253326
-24.5729,1,0.842541,6.28319,26.674,0.305581,0.531061,0.22548
-25.0578,0.921575,0.842541,6.28319,26.0876,0.257282,0.527629,0.270346
-24.5904,1,0.842541,6.28319,25.8964,0.296302,0.540665,0.244363
-24.3737,1,0.842541,6.28319,25.7252,0.309058,0.571249,0.26219
-24.5785,0.969536,0.842541,6.28319,24.7208,0.283286,0.571888,0.288602
-24.5446,1,0.842541,6.28319,26.8266,0.326557,0.515437,0.18888
-24.5663,0.996647,0.842541,6.28319,24.5718,0.322989,0.515016,0.192027
-24.4204,1,0.842541,6.28319,25.0159,0.371995,0.512671,0.140677
-24.3844,1,0.842541,6.28319,25.093,0.4183,0.52112,0.10282
-24.5841,0.966735,0.842541,6.28319,24.8851,0.467817,0.520469,0.0526515
-25.0079,0.929255,0.842541,6.28319,25.6945,0.514478,0.508967,-0.00551063
-25.619,0.894101,0.842541,6.28319,26.6663,0.568157,0.506677,-0.0614799
-25.9837,0.938693,0.842541,6.28319,26.1241,0.594868,0.508824,-0.0860442
-26.3316,0.878925,0.842541,6.28319,30.7757,0.628254,0.675379,0.0471244
-26.1951,1,0.842541,6.28319,26.8148,0.618106,0.683478,0.0653713
-26.4137,0.953147,0.842541,6.28319,29.432,0.631488,0.679397,0.0479084
-25.9839,1,0.842541,6.28319,28.0116,0.605075,0.68491,0.0798354
-26.3719,0.937087,0.842541,6.28319,26.4802,0.627673,0.684347,0.0566741
-26.0457,1,0.842541,6.28319,26.6354,0.610685,0.679676,0.0689911
-26.0457,0.9509,0.842541,6.28319,28.8416,0.610685,0.679676,0.0689911
-25.8304,1,0.842541,6.28319,26.2604,0.596061,0.683212,0.0871515
-25.3275,1,0.842541,6.28319,27.534,0.574543,0.63351,0.0589675
-25.5348,0.965041,0.842541,6.28319,25.5381,0.589066,0.633501,0.0444342
-25.8543,0.947271,0.842541,6.28319,25.8857,0.609326,0.633509,0.0241834
-25.3824,1,0.842541,6.28319,25.9332,0.578509,0.633515,0.0550055
-25.4642,0.983112,0.842541,6.28319,26.7327,0.578518,0.66177,0.0832518
-25.3313,1,0.842541,6.28319,25.5348,0.568444,0.662736,0.0942923
-25.1429,1,0.842541,6.28319,25.4763,0.554163,0.660665,0.106502
-25.7026,0.905795,0.842541,6.28319,26.1945,0.595382,0.659341,0.063959
-26.2673,0.905165,0.842541,6.28319,27.1438,0.628782,0.659101,0.0303191
-26.742,0.921314,0.842541,6.28319,28.2478,0.651243,0.667168,0.0159249
-26.3018,1,0.842541,6.28319,27.0043,0.629217,0.665521,0.0363034
-26.2629,1,0.842541,6.28319,27.0494,0.623496,0.678681,0.0551842
-26.5174,0.954524,0.842541,6.28319,29.0495,0.642214,0.657157,0.0149432
-25.9899,1,0.842541,6.28319,26.8731,0.613582,0.657185,0.0436024
-26.0469,0.990421,0.842541,6.28319,26.388,0.617715,0.653103,0.0353884
-26.2184,0.969097,0.842541,6.28319,28.3779,0.62721,0.653582,0.0263723
-25.8572,1,0.842541,6.28319,26.2883,0.606542,0.652933,0.0463916
-25.2722,1,0.842541,6.28319,26.3677,0.567281,0.650705,0.0834243
-24.9939,1,0.842541,6.28319,25.319,0.544597,0.650078,0.105481
-25.0433,0.990723,0.842541,6.28319,26.1403,0.540742,0.672866,0.132124
-24.9044,1,0.842541,6.28319,25.3672,0.529997,0.667688,0.137691
-24.5114,1,0.842541,6.28319,26.337,0.470516,0.68361,0.213094
-24.5062,1,0.842541,6.28319,24.7455,0.472933,0.680278,0.207344
-24.481,1,0.842541,6.28319,26.2202,0.4173,0.708822,0.291522
-24.3447,1,0.842541,6.28319,25.1838,0.388328,0.695257,0.306929
-24.3552,0.997139,0.842541,6.28319,24.6346,0.36035,0.692269,0.331919
-24.4828,0.977581,0.842541,6.28319,24.8847,0.32169,0.689095,0.367405
-24.317,1,0.842541,6.28319,26.9139,0.370776,0.689394,0.318618
-24.3613,0.996055,0.842541,6.28319,24.8812,0.425697,0.690388,0.264691
-24.4614,0.982906,0.842541,6.28319,24.5238,0.452321,0.690769,0.238447
-24.3101,1,0.842541,6.28319,24.8168,0.410955,0.687466,0.276511
-24.2357,1,0.842541,6.28319,24.9583,0.380247,0.677511,0.297263
-24.3591,0.978603,0.842541,6.28319,24.8938,0.338368,0.682065,0.343696
-24.279,1,0.842541,6.28319,24.4403,0.366669,0.682275,0.315606
-24.1467,1,0.842541,6.28319,26.2302,0.423008,0.645703,0.222695
-24.1272,0.998725,0.842541,6.28319,24.7797,0.364425,0.645974,0.281549
-24.1272,0.923797,0.842541,6.28319,26.4916,0.364425,0.645974,0.281549
-24.1195,1,0.842541,6.28319,24.8298,0.414713,0.642305,0.227592
-24.2525,0.986371,0.842541,6.28319,27.9618,0.461061,0.622333,0.161272
-24.6449,0.931623,0.842541,6.28319,26.6352,0.515759,0.622271,0.106512
-24.205,1,0.842541,6.28319,25.834,0.451308,0.622439,0.171131
-24.0635,1,0.842541,6.28319,25.4445,0.382209,0.622437,0.240228
-24.0695,0.999135,0.842541,6.28319,24.1712,0.403052,0.622635,0.219583
-24.0621,1,0.842541,6.28319,25.0935,0.395951,0.601844,0.205893
-24.0626,0.997394,0.842541,6.28319,25.1063,0.385527,0.622813,0.237286
-24.1859,0.992139,0.842541,6.28319,26.3833,0.446766,0.623326,0.17656
-24.1191,1,0.842541,6.28319,27.2623,0.377765,0.571769,0.194005
-24.3102,0.961184,0.842541,6.28319,25.0766,0.31879,0.572106,0.253316
-24.4479,0.979138,0.842541,6.28319,24.481,0.298454,0.572148,0.273694
-24.1395,1,0.842541,6.28319,26.2772,0.356999,0.577029,0.22003
-24.3185,0.970573,0.842541,6.28319,24.9764,0.318551,0.569764,0.251213
-24.2854,1,0.842541,6.28319,24.8535,0.320076,0.578722,0.258646
-24.1148,1,0.842541,6.28319,24.5976,0.366682,0.578788,0.212106
-24.1867,0.988155,0.842541,6.28319,24.4683,0.342383,0.57632,0.233937
-24.1186,1,0.842541,6.28319,24.7181,0.379703,0.571418,0.191715
-24.1175,1,0.842541,6.28319,24.175,0.384365,0.570944,0.186578
-24.1532,0.994638,0.842541,6.28319,24.4008,0.418873,0.569954,0.151081
-24.144,1,0.842541,6.28319,24.4816,0.405851,0.565689,0.159838
-24.8328,0.90031,0.842541,6.28319,27.1023,0.436921,0.473005,0.0360842
-24.9029,0.988948,0.842541,6.28319,25.6452,0.388347,0.45825,0.0699032
-25.0397,0.979096,0.842541,6.28319,25.272,0.374784,0.447029,0.0722455
-25.0551,0.997479,0.842541,6.28319,25.0618,0.365942,0.446799,0.0808564
-25.014,1,0.842541,6.28319,25.4015,0.41267,0.450345,0.0376755
-25.0399,0.979641,0.842541,6.28319,26.5795,0.345776,0.452556,0.10678
-25.1606,0.976849,0.842541,6.28319,25.9238,0.298886,0.465048,0.166162
-25.3486,0.971547,0.842541,6.28319,25.6858,0.296255,0.450029,0.153774
-25.0394,1,0.842541,6.28319,26.5655,0.355607,0.450035,0.0944283
-25.2897,0.958814,0.842541,6.28319,25.6099,0.312541,0.445139,0.132599
-25.6117,0.951709,0.842541,6.28319,25.7987,0.27951,0.440553,0.161043
-26.1415,0.916338,0.842541,6.28319,27.3966,0.23792,0.439004,0.201084
-25.5138,1,0.842541,6.28319,26.6698,0.270963,0.456217,0.185253
-25.4298,1,0.842541,6.28319,25.5029,0.278249,0.457003,0.178754
-25.883,0.936221,0.842541,6.28319,26.1876,0.244904,0.452034,0.20713
-25.5981,1,0.842541,6.28319,25.9024,0.26498,0.454634,0.189655
-26.4854,1,0.842541,6.28319,34.5646,0.596646,0.457473,-0.139173
-26.754,0.956724,0.842541,6.28319,26.8273,0.609392,0.451894,-0.157498
-26.039,1,0.842541,6.28319,27.3562,0.569455,0.46252,-0.106935
-26.1804,0.973889,0.842541,6.28319,26.5628,0.587936,0.47391,-0.114026
-25.5107,1,0.842541,6.28319,26.7564,0.543121,0.483228,-0.0598926
-25.4691,1,0.842541,6.28319,25.5734,0.537055,0.480552,-0.0565035
-25.9275,0.922527,0.842541,6.28319,26.0911,0.574013,0.479592,-0.0944207
-25.8764,1,0.842541,6.28319,26.8917,0.546666,0.451881,-0.0947851
-25.6588,1,0.842541,6.28319,27.6104,0.487603,0.425748,-0.0618554
-25.5775,1,0.842541,6.28319,25.9945,0.448271,0.415544,-0.0327271
-25.6442,0.987014,0.842541,6.28319,25.7178,0.470977,0.419008,-0.0519691
-25.3418,1,0.842541,6.28319,26.3526,0.406161,0.42383,0.0176692
-25.3118,1,0.842541,6.28319,25.8598,0.451911,0.43621,-0.0157013
-25.1298,1,0.842541,6.28319,25.5115,0.447444,0.44943,0.001986
-25.0603,1,0.842541,6.28319,28.7086,0.430246,0.449998,0.0197521
-25.1915,0.976117,0.842541,6.28319,25.5365,0.474275,0.456229,-0.018046
-24.8758,1,0.842541,6.28319,25.5576,0.442217,0.470681,0.0284642
-24.7736,1,0.842541,6.28319,25.0485,0.401336,0.470989,0.069653
-24.477,1,0.842541,6.28319,25.9207,0.427562,0.510993,0.0834311
-24.7641,0.951808,0.842541,6.28319,25.4128,0.488246,0.513305,0.0250597
-24.4828,1,0.842541,6.28319,25.4174,0.427351,0.510115,0.0827634
-24.4935,0.991336,0.842541,6.28319,25.5823,0.362351,0.504954,0.142604
-24.1007,1,0.842541,6.28319,26.5229,0.39289,0.577029,0.18414
-24.1306,0.994309,0.842541,6.28319,24.3059,0.360462,0.577312,0.21685
-24.3276,0.939566,0.842541,6.28319,27.8788,0.307187,0.612258,0.305071
-24.0868,1,0.842541,6.28319,26.3597,0.361087,0.612285,0.251198
-24.1119,0.996282,0.842541,6.28319,24.5949,0.351672,0.605675,0.254002
-24.4344,0.938252,0.842541,6.28319,25.7399,0.293501,0.602089,0.308588
-24.3357,1,0.842541,6.28319,27.0723,0.344249,0.537055,0.192806
-24.6083,0.953875,0.842541,6.28319,25.0219,0.296361,0.537165,0.240804
-24.5827,1,0.842541,6.28319,25.0659,0.306457,0.528348,0.221891
-24.5758,1,0.842541,6.28319,24.7719,0.304609,0.531764,0.227155
-24.6528,0.988471,0.842541,6.28319,24.9477,0.299118,0.525685,0.226568
-24.3824,1,0.842541,6.28319,25.0684,0.348023,0.526663,0.17864
-24.3824,0.933942,0.842541,6.28319,25.7729,0.348023,0.526663,0.17864
-25.0165,0.906862,0.842541,6.28319,27.2775,0.401842,0.448872,0.0470303
-24.4201,1,0.842541,6.28319,26.4628,0.37602,0.51207,0.13605
-24.7285,0.941124,0.842541,6.28319,26.0943,0.314712,0.499744,0.185032
-24.6165,1,0.842541,6.28319,24.789,0.338633,0.498499,0.159866
-24.5636,1,0.842541,6.28319,24.8974,0.372004,0.494207,0.122203
-24.3623,1,0.842541,6.28319,28.4912,0.31365,0.565349,0.251699
-24.2328,1,0.842541,6.28319,24.8392,0.333348,0.57298,0.239632
-24.2328,0.949633,0.842541,6.28319,24.9719,0.333348,0.57298,0.239632
-24.1121,1,0.842541,6.28319,25.0235,0.395233,0.573102,0.177869
-24.2426,0.987385,0.842541,6.28319,27.1137,0.455466,0.586288,0.130822
-24.0822,1,0.842541,6.28319,24.7934,0.399826,0.587541,0.187714
-24.1191,0.99017,0.842541,6.28319,25.1309,0.35102,0.598155,0.247135
-24.4092,0.936849,0.842541,6.28319,28.8352,0.31327,0.553559,0.240289
-24.399,1,0.842541,6.28319,24.5874,0.31335,0.555904,0.242554
-24.2319,1,0.842541,6.28319,26.5285,0.375311,0.543451,0.16814
-24.3619,0.979441,0.842541,6.28319,25.046,0.348384,0.529894,0.18151
-24.3023,1,0.842541,6.28319,24.6849,0.394878,0.52937,0.134492
-24.4299,0.980497,0.842541,6.28319,25.1245,0.405931,0.511337,0.105406
-24.4109,1,0.842541,6.28319,24.4796,0.399734,0.513103,0.113369
-24.2078,1,0.842541,6.28319,25.6981,0.414602,0.552553,0.137951
-24.2429,0.985598,0.842541,6.28319,25.1538,0.350065,0.552296,0.202231
-24.2197,1,0.842541,6.28319,24.2422,0.358629,0.552274,0.193645
-24.2562,0.99412,0.842541,6.28319,24.3204,0.347054,0.551457,0.204403
-24.8496,0.908342,0.842541,6.28319,26.8108,0.297532,0.499675,0.202144
-24.63,1,0.842541,6.28319,25.544,0.306484,0.520743,0.214259
-24.3598,1,0.842541,6.28319,25.5774,0.366486,0.522929,0.156442
-24.4336,0.990014,0.842541,6.28319,25.1397,0.405638,0.510781,0.105142
-24.4336,0.974187,0.842541,6.28319,25.1261,0.405638,0.510781,0.105142
-24.4604,0.994054,0.842541,6.28319,24.7626,0.362937,0.509212,0.146276
-24.7425,0.937257,0.842541,6.28319,26.2522,0.302958,0.508217,0.205259
-25.2339,0.91851,0.842541,6.28319,26.3663,0.254837,0.506221,0.251384
-26.2493,0.842969,0.842541,6.28319,28.1084,0.260829,0.408899,0.148069
-25.6784,1,0.842541,6.28319,26.7819,0.268755,0.444205,0.17545
-25.5836,1,0.842541,6.28319,26.4349,0.306186,0.425619,0.119434
-25.4008,1,0.842541,6.28319,25.6079,0.323205,0.431378,0.108173
-25.1084,1,0.842541,6.28319,26.9612,0.387051,0.440781,0.0537303
-25.3695,0.958849,0.842541,6.28319,25.81,0.347825,0.425786,0.0779615
-25.2413,1,0.842541,6.28319,25.4272,0.368136,0.431681,0.063545
-25.4163,0.966375,0.842541,6.28319,25.9574,0.314862,0.433882,0.119021
-25.6521,0.964784,0.842541,6.28319,25.7279,0.290573,0.42955,0.138977
-25.6521,0.648481,0.842541,6.28319,30.2863,0.290573,0.42955,0.138977
-27.8439,0.70787,0.842541,6.28319,29.1024,0.293711,0.311494,0.0177832
-26.4062,1,0.842541,6.28319,28.9378,0.352108,0.361896,0.00978809
-26.7194,0.954532,0.842541,6.28319,26.7912,0.326506,0.351325,0.0248188
-26.4923,1,0.842541,6.28319,26.6932,0.33881,0.359844,0.0210343
-26.1058,1,0.842541,6.28319,27.4774,0.291714,0.397929,0.106214
-25.2131,1,0.842541,6.28319,28.0545,0.349169,0.437334,0.0881645
-25.1712,1,0.842541,6.28319,25.2098,0.354483,0.439423,0.0849394
-25.2269,0.987303,0.842541,6.28319,25.8755,0.309988,0.451852,0.141863
-25.0429,1,0.842541,6.28319,26.0059,0.368065,0.447517,0.0794522
-24.9404,1,0.842541,6.28319,27.4197,0.429944,0.460519,0.0305749
-24.9505,0.998573,0.842541,6.28319,25.3147,0.388679,0.454011,0.0653318
-24.9783,1,0.842541,6.28319,28.2519,0.420748,0.454889,0.0341413
-25.0693,0.986366,0.842541,6.28319,25.2105,0.417118,0.446404,0.0292853
-25.1947,0.981417,0.842541,6.28319,25.4753,0.393502,0.43404,0.0405374
-25.0918,1,0.842541,6.28319,25.4421,0.364449,0.443988,0.0795389
-25.0999,0.998541,0.842541,6.28319,25.1116,0.356264,0.44482,0.0885561
-25.0043,1,0.842541,6.28319,25.1644,0.367335,0.4509,0.083565
-25.3272,0.947763,0.842541,6.28319,25.8693,0.322026,0.437561,0.115535
-25.1402,1,0.842541,6.28319,25.4496,0.354581,0.441891,0.0873099
-25.1677,0.996061,0.842541,6.28319,25.2046,0.362431,0.43819,0.0757587
-25.1677,0.951312,0.842541,6.28319,25.7899,0.362431,0.43819,0.0757587
-25.1288,0.982986,0.842541,6.28319,28.61,0.329985,0.450484,0.120499
-24.9521,1,0.842541,6.28319,25.9912,0.392641,0.453919,0.0612787
-24.9526,0.998972,0.842541,6.28319,25.1026,0.362329,0.456231,0.0939017
-25.0193,0.989711,0.842541,6.28319,25.0668,0.355569,0.451775,0.0962066
-25.0193,0.943024,0.842541,6.28319,25.8322,0.355569,0.451775,0.0962066
-25.3192,0.933859,0.842541,6.28319,26.8962,0.297486,0.45171,0.154224
-24.9605,1,0.842541,6.28319,25.8175,0.346081,0.459516,0.113435
-25.0753,1,0.842541,6.28319,27.0957,0.411753,0.445058,0.0333058
-25.059,1,0.842541,6.28319,25.1285,0.390022,0.444793,0.0547712
-25.0605,0.999592,0.842541,6.28319,25.1114,0.40893,0.445908,0.0369778
-24.8386,1,0.842541,6.28319,25.9035,0.359679,0.467308,0.107629
-25.1629,0.950568,0.842541,6.28319,25.8137,0.364564,0.438236,0.0736719
-25.5497,0.94009,0.842541,6.28319,26.0483,0.325567,0.419569,0.0940027
-26.2073,0.898928,0.842541,6.28319,27.0296,0.275825,0.400857,0.125032
-25.3792,1,0.842541,6.28319,27.5253,0.329952,0.430408,0.100456
-25.118,1,0.842541,6.28319,25.6165,0.358925,0.442802,0.083877
-25.3941,0.952903,0.842541,6.28319,25.8489,0.309146,0.438496,0.12935
-25.2737,1,0.842541,6.28319,28.393,0.260744,0.492238,0.231495
-25.2244,1,0.842541,6.28319,25.7318,0.27496,0.480151,0.205191
-25.2479,0.996668,0.842541,6.28319,25.2613,0.273122,0.479689,0.206567
-24.7247,1,0.842541,6.28319,26.1624,0.305408,0.508238,0.20283
