"date","time","away","away_PTS","home","home_PTS","box_available","OT","notes","game_string"
"2016-01-28","8:00 pm","Sacramento Kings","105","New Orleans Pelicans","114",TRUE,NA,NA,"2016-01-28_SAC_at_NOP"
"2016-01-28","8:00 pm","New York Knicks","93","Toronto Raptors","103",TRUE,NA,NA,"2016-01-28_NYK_at_TOR"
"2016-01-28","7:00 pm","Denver Nuggets","117","Washington Wizards","113",TRUE,NA,NA,"2016-01-28_DEN_at_WAS"
"2016-01-29","7:30 pm","Orlando Magic","94","Boston Celtics","113",TRUE,NA,NA,"2016-01-29_ORL_at_BOS"
"2016-01-29","8:30 pm","Brooklyn Nets","79","Dallas Mavericks","91",TRUE,NA,NA,"2016-01-29_BRK_at_DAL"
"2016-01-29","7:30 pm","Cleveland Cavaliers","114","Detroit Pistons","106",TRUE,NA,NA,"2016-01-29_CLE_at_DET"
"2016-01-29","10:30 pm","Los Angeles Lakers","93","Los Angeles Clippers","105",TRUE,NA,NA,"2016-01-29_LAL_at_LAC"
"2016-01-29","8:00 pm","Miami Heat","107","Milwaukee Bucks","103",TRUE,NA,NA,"2016-01-29_MIA_at_MIL"
"2016-01-29","7:30 pm","Phoenix Suns","84","New York Knicks","102",TRUE,NA,NA,"2016-01-29_PHO_at_NYK"
"2016-01-29","8:00 pm","Houston Rockets","108","Oklahoma City Thunder","116",TRUE,NA,NA,"2016-01-29_HOU_at_OKC"
"2016-01-29","10:00 pm","Charlotte Hornets","91","Portland Trail Blazers","109",TRUE,NA,NA,"2016-01-29_CHO_at_POR"
"2016-01-29","9:00 pm","Minnesota Timberwolves","90","Utah Jazz","103",TRUE,NA,NA,"2016-01-29_MIN_at_UTA"
"2016-01-30","8:30 pm","San Antonio Spurs","103","Cleveland Cavaliers","117",TRUE,NA,NA,"2016-01-30_SAS_at_CLE"
"2016-01-30","8:00 pm","Washington Wizards","123","Houston Rockets","122",TRUE,NA,NA,"2016-01-30_WAS_at_HOU"
"2016-01-30","7:00 pm","Denver Nuggets","105","Indiana Pacers","109",TRUE,"OT",NA,"2016-01-30_DEN_at_IND"
"2016-01-30","8:00 pm","Sacramento Kings","117","Memphis Grizzlies","121",TRUE,NA,NA,"2016-01-30_SAC_at_MEM"
"2016-01-30","7:00 pm","Brooklyn Nets","103","New Orleans Pelicans","105",TRUE,NA,NA,"2016-01-30_BRK_at_NOP"
"2016-01-30","5:00 pm","Golden State Warriors","108","Philadelphia 76ers","105",TRUE,NA,NA,"2016-01-30_GSW_at_PHI"
"2016-01-30","6:30 pm","Detroit Pistons","107","Toronto Raptors","111",TRUE,NA,NA,"2016-01-30_DET_at_TOR"
"2016-01-31","7:00 pm","Phoenix Suns","78","Dallas Mavericks","91",TRUE,NA,NA,"2016-01-31_PHO_at_DAL"
"2016-01-31","3:30 pm","Chicago Bulls","93","Los Angeles Clippers","120",TRUE,NA,NA,"2016-01-31_CHI_at_LAC"
"2016-01-31","9:30 pm","Charlotte Hornets","101","Los Angeles Lakers","82",TRUE,NA,NA,"2016-01-31_CHO_at_LAL"
"2016-01-31","6:00 pm","Atlanta Hawks","87","Miami Heat","105",TRUE,NA,NA,"2016-01-31_ATL_at_MIA"
"2016-01-31","7:30 pm","Golden State Warriors","116","New York Knicks","95",TRUE,NA,NA,"2016-01-31_GSW_at_NYK"
"2016-01-31","6:00 pm","Boston Celtics","114","Orlando Magic","119",TRUE,NA,NA,"2016-01-31_BOS_at_ORL"
"2016-01-31","9:00 pm","Minnesota Timberwolves","93","Portland Trail Blazers","96",TRUE,NA,NA,"2016-01-31_MIN_at_POR"
"2016-02-01","8:00 pm","Dallas Mavericks","97","Atlanta Hawks","112",TRUE,NA,NA,"2016-02-01_DAL_at_ATL"
"2016-02-01","7:30 pm","Detroit Pistons","105","Brooklyn Nets","100",TRUE,NA,NA,"2016-02-01_DET_at_BRK"
"2016-02-01","9:00 pm","Toronto Raptors","93","Denver Nuggets","112",TRUE,NA,NA,"2016-02-01_TOR_at_DEN"
"2016-02-01","7:00 pm","Cleveland Cavaliers","111","Indiana Pacers","106",TRUE,"OT",NA,"2016-02-01_CLE_at_IND"
"2016-02-01","8:00 pm","Memphis Grizzlies","110","New Orleans Pelicans","95",TRUE,NA,NA,"2016-02-01_MEM_at_NOP"
"2016-02-01","8:00 pm","Washington Wizards","98","Oklahoma City Thunder","114",TRUE,NA,NA,"2016-02-01_WAS_at_OKC"
"2016-02-01","10:00 pm","Milwaukee Bucks","104","Sacramento Kings","111",TRUE,NA,NA,"2016-02-01_MIL_at_SAC"
"2016-02-01","8:30 pm","Orlando Magic","92","San Antonio Spurs","107",TRUE,NA,NA,"2016-02-01_ORL_at_SAS"
"2016-02-01","9:00 pm","Chicago Bulls","96","Utah Jazz","105",TRUE,"OT",NA,"2016-02-01_CHI_at_UTA"
"2016-02-02","8:00 pm","Miami Heat","102","Houston Rockets","115",TRUE,NA,NA,"2016-02-02_MIA_at_HOU"
"2016-02-02","10:30 pm","Minnesota Timberwolves","115","Los Angeles Lakers","119",TRUE,NA,NA,"2016-02-02_MIN_at_LAL"
"2016-02-02","7:30 pm","Boston Celtics","97","New York Knicks","89",TRUE,NA,NA,"2016-02-02_BOS_at_NYK"
"2016-02-02","9:00 pm","Toronto Raptors","104","Phoenix Suns","97",TRUE,NA,NA,"2016-02-02_TOR_at_PHO"
"2016-02-02","10:00 pm","Milwaukee Bucks","95","Portland Trail Blazers","107",TRUE,NA,NA,"2016-02-02_MIL_at_POR"
"2016-02-03","7:30 pm","Detroit Pistons","95","Boston Celtics","102",TRUE,NA,NA,"2016-02-03_DET_at_BOS"
"2016-02-03","7:30 pm","Indiana Pacers","114","Brooklyn Nets","100",TRUE,NA,NA,"2016-02-03_IND_at_BRK"
"2016-02-03","7:00 pm","Cleveland Cavaliers","97","Charlotte Hornets","106",TRUE,NA,NA,"2016-02-03_CLE_at_CHO"
"2016-02-03","8:30 pm","Miami Heat","93","Dallas Mavericks","90",TRUE,NA,NA,"2016-02-03_MIA_at_DAL"
"2016-02-03","10:30 pm","Minnesota Timberwolves","108","Los Angeles Clippers","102",TRUE,NA,NA,"2016-02-03_MIN_at_LAC"
"2016-02-03","8:00 pm","Orlando Magic","114","Oklahoma City Thunder","117",TRUE,NA,NA,"2016-02-03_ORL_at_OKC"
"2016-02-03","7:00 pm","Atlanta Hawks","124","Philadelphia 76ers","86",TRUE,NA,NA,"2016-02-03_ATL_at_PHI"
"2016-02-03","10:00 pm","Chicago Bulls","107","Sacramento Kings","102",TRUE,NA,NA,"2016-02-03_CHI_at_SAC"
"2016-02-03","8:30 pm","New Orleans Pelicans","97","San Antonio Spurs","110",TRUE,NA,NA,"2016-02-03_NOP_at_SAS"
"2016-02-03","9:00 pm","Denver Nuggets","81","Utah Jazz","85",TRUE,NA,NA,"2016-02-03_DEN_at_UTA"
"2016-02-03","8:00 pm","Golden State Warriors","134","Washington Wizards","121",TRUE,NA,NA,"2016-02-03_GSW_at_WAS"
"2016-02-04","7:00 pm","New York Knicks","105","Detroit Pistons","111",TRUE,NA,NA,"2016-02-04_NYK_at_DET"
"2016-02-04","9:30 pm","Los Angeles Lakers","99","New Orleans Pelicans","96",TRUE,NA,NA,"2016-02-04_LAL_at_NOP"
"2016-02-04","9:00 pm","Houston Rockets","111","Phoenix Suns","105",TRUE,NA,NA,"2016-02-04_HOU_at_PHO"
"2016-02-04","10:00 pm","Toronto Raptors","110","Portland Trail Blazers","103",TRUE,NA,NA,"2016-02-04_TOR_at_POR"
"2016-02-05","7:00 pm","Indiana Pacers","96","Atlanta Hawks","102",TRUE,NA,NA,"2016-02-05_IND_at_ATL"
"2016-02-05","7:30 pm","Sacramento Kings","119","Brooklyn Nets","128",TRUE,NA,NA,"2016-02-05_SAC_at_BRK"
"2016-02-05","7:00 pm","Miami Heat","98","Charlotte Hornets","95",TRUE,NA,NA,"2016-02-05_MIA_at_CHO"
"2016-02-05","7:30 pm","Boston Celtics","104","Cleveland Cavaliers","103",TRUE,NA,NA,"2016-02-05_BOS_at_CLE"
"2016-02-05","9:30 pm","San Antonio Spurs","116","Dallas Mavericks","90",TRUE,NA,NA,"2016-02-05_SAS_at_DAL"
"2016-02-05","9:00 pm","Chicago Bulls","110","Denver Nuggets","115",TRUE,NA,NA,"2016-02-05_CHI_at_DEN"
"2016-02-05","7:30 pm","Memphis Grizzlies","91","New York Knicks","85",TRUE,NA,NA,"2016-02-05_MEM_at_NYK"
"2016-02-05","7:00 pm","Los Angeles Clippers","107","Orlando Magic","93",TRUE,NA,NA,"2016-02-05_LAC_at_ORL"
"2016-02-05","9:00 pm","Milwaukee Bucks","81","Utah Jazz","84",TRUE,NA,NA,"2016-02-05_MIL_at_UTA"
"2016-02-05","7:00 pm","Philadelphia 76ers","94","Washington Wizards","106",TRUE,NA,NA,"2016-02-05_PHI_at_WAS"
"2016-02-06","7:00 pm","Washington Wizards","104","Charlotte Hornets","108",TRUE,NA,NA,"2016-02-06_WAS_at_CHO"
"2016-02-06","7:30 pm","New Orleans Pelicans","84","Cleveland Cavaliers","99",TRUE,NA,NA,"2016-02-06_NOP_at_CLE"
"2016-02-06","9:00 pm","Oklahoma City Thunder","108","Golden State Warriors","116",TRUE,NA,NA,"2016-02-06_OKC_at_GSW"
"2016-02-06","5:00 pm","Portland Trail Blazers","96","Houston Rockets","79",TRUE,NA,NA,"2016-02-06_POR_at_HOU"
"2016-02-06","7:00 pm","Detroit Pistons","104","Indiana Pacers","112",TRUE,NA,NA,"2016-02-06_DET_at_IND"
"2016-02-06","8:00 pm","Dallas Mavericks","114","Memphis Grizzlies","110",TRUE,"OT",NA,"2016-02-06_DAL_at_MEM"
"2016-02-06","8:00 pm","Chicago Bulls","105","Minnesota Timberwolves","112",TRUE,NA,NA,"2016-02-06_CHI_at_MIN"
"2016-02-06","7:30 pm","Brooklyn Nets","98","Philadelphia 76ers","103",TRUE,NA,NA,"2016-02-06_BRK_at_PHI"
"2016-02-06","9:00 pm","Utah Jazz","98","Phoenix Suns","89",TRUE,NA,NA,"2016-02-06_UTA_at_PHO"
"2016-02-06","8:30 pm","Los Angeles Lakers","102","San Antonio Spurs","106",TRUE,NA,NA,"2016-02-06_LAL_at_SAS"
"2016-02-07","1:00 pm","Sacramento Kings","119","Boston Celtics","128",TRUE,NA,NA,"2016-02-07_SAC_at_BOS"
"2016-02-07","2:00 pm","Los Angeles Clippers","100","Miami Heat","93",TRUE,NA,NA,"2016-02-07_LAC_at_MIA"
"2016-02-07","1:00 pm","Denver Nuggets","101","New York Knicks","96",TRUE,NA,NA,"2016-02-07_DEN_at_NYK"
"2016-02-07","1:00 pm","Atlanta Hawks","94","Orlando Magic","96",TRUE,NA,NA,"2016-02-07_ATL_at_ORL"
"2016-02-08","8:00 pm","Orlando Magic","117","Atlanta Hawks","110",TRUE,"OT",NA,"2016-02-08_ORL_at_ATL"
"2016-02-08","7:30 pm","Denver Nuggets","104","Brooklyn Nets","105",TRUE,NA,NA,"2016-02-08_DEN_at_BRK"
"2016-02-08","7:00 pm","Chicago Bulls","91","Charlotte Hornets","108",TRUE,NA,NA,"2016-02-08_CHI_at_CHO"
"2016-02-08","7:00 pm","Sacramento Kings","100","Cleveland Cavaliers","120",TRUE,NA,NA,"2016-02-08_SAC_at_CLE"
"2016-02-08","7:30 pm","Toronto Raptors","103","Detroit Pistons","89",TRUE,NA,NA,"2016-02-08_TOR_at_DET"
"2016-02-08","7:00 pm","Los Angeles Lakers","87","Indiana Pacers","89",TRUE,NA,NA,"2016-02-08_LAL_at_IND"
"2016-02-08","8:00 pm","Portland Trail Blazers","112","Memphis Grizzlies","106",TRUE,"OT",NA,"2016-02-08_POR_at_MEM"
"2016-02-08","8:00 pm","New Orleans Pelicans","116","Minnesota Timberwolves","102",TRUE,NA,NA,"2016-02-08_NOP_at_MIN"
"2016-02-08","7:00 pm","Los Angeles Clippers","98","Philadelphia 76ers","92",TRUE,"OT",NA,"2016-02-08_LAC_at_PHI"
"2016-02-08","9:00 pm","Oklahoma City Thunder","122","Phoenix Suns","106",TRUE,NA,NA,"2016-02-08_OKC_at_PHO"
"2016-02-09","8:30 pm","Utah Jazz","121","Dallas Mavericks","119",TRUE,"OT",NA,"2016-02-09_UTA_at_DAL"
"2016-02-09","10:30 pm","Houston Rockets","110","Golden State Warriors","123",TRUE,NA,NA,"2016-02-09_HOU_at_GSW"
"2016-02-09","8:00 pm","San Antonio Spurs","119","Miami Heat","101",TRUE,NA,NA,"2016-02-09_SAS_at_MIA"
"2016-02-09","8:00 pm","Boston Celtics","111","Milwaukee Bucks","112",TRUE,NA,NA,"2016-02-09_BOS_at_MIL"
"2016-02-09","8:00 pm","Washington Wizards","111","New York Knicks","108",TRUE,NA,NA,"2016-02-09_WAS_at_NYK"
"2016-02-10","7:30 pm","Los Angeles Clippers","134","Boston Celtics","139",TRUE,"OT",NA,"2016-02-10_LAC_at_BOS"
"2016-02-10","7:30 pm","Memphis Grizzlies","109","Brooklyn Nets","90",TRUE,NA,NA,"2016-02-10_MEM_at_BRK"
"2016-02-10","8:00 pm","Atlanta Hawks","113","Chicago Bulls","90",TRUE,NA,NA,"2016-02-10_ATL_at_CHI"
"2016-02-10","8:00 pm","Los Angeles Lakers","111","Cleveland Cavaliers","120",TRUE,NA,NA,"2016-02-10_LAL_at_CLE"
"2016-02-10","7:30 pm","Denver Nuggets","103","Detroit Pistons","92",TRUE,NA,NA,"2016-02-10_DEN_at_DET"
"2016-02-10","7:00 pm","Charlotte Hornets","117","Indiana Pacers","95",TRUE,NA,NA,"2016-02-10_CHO_at_IND"
"2016-02-10","8:00 pm","Toronto Raptors","112","Minnesota Timberwolves","117",TRUE,NA,NA,"2016-02-10_TOR_at_MIN"
"2016-02-10","8:00 pm","Utah Jazz","96","New Orleans Pelicans","100",TRUE,NA,NA,"2016-02-10_UTA_at_NOP"
"2016-02-10","7:00 pm","San Antonio Spurs","98","Orlando Magic","96",TRUE,NA,NA,"2016-02-10_SAS_at_ORL"
"2016-02-10","7:00 pm","Sacramento Kings","114","Philadelphia 76ers","110",TRUE,NA,NA,"2016-02-10_SAC_at_PHI"
"2016-02-10","9:00 pm","Golden State Warriors","112","Phoenix Suns","104",TRUE,NA,NA,"2016-02-10_GSW_at_PHO"
"2016-02-10","10:30 pm","Houston Rockets","103","Portland Trail Blazers","116",TRUE,NA,NA,"2016-02-10_HOU_at_POR"
"2016-02-11","8:00 pm","Washington Wizards","92","Milwaukee Bucks","99",TRUE,NA,NA,"2016-02-11_WAS_at_MIL"
"2016-02-11","8:00 pm","New Orleans Pelicans","95","Oklahoma City Thunder","121",TRUE,NA,NA,"2016-02-11_NOP_at_OKC"
"2016-02-18","8:00 pm","Chicago Bulls","95","Cleveland Cavaliers","106",TRUE,NA,NA,"2016-02-18_CHI_at_CLE"
"2016-02-18","10:30 pm","San Antonio Spurs","86","Los Angeles Clippers","105",TRUE,NA,NA,"2016-02-18_SAS_at_LAC"
"2016-02-18","7:00 pm","Utah Jazz","89","Washington Wizards","103",TRUE,NA,NA,"2016-02-18_UTA_at_WAS"
"2016-02-19","8:00 pm","Miami Heat","115","Atlanta Hawks","111",TRUE,NA,NA,"2016-02-19_MIA_at_ATL"
"2016-02-19","7:30 pm","New York Knicks","98","Brooklyn Nets","109",TRUE,NA,NA,"2016-02-19_NYK_at_BRK"
"2016-02-19","8:00 pm","Toronto Raptors","106","Chicago Bulls","116",TRUE,NA,NA,"2016-02-19_TOR_at_CHI"
"2016-02-19","10:30 pm","San Antonio Spurs","119","Los Angeles Lakers","113",TRUE,NA,NA,"2016-02-19_SAS_at_LAL"
"2016-02-19","8:00 pm","Minnesota Timberwolves","104","Memphis Grizzlies","109",TRUE,NA,NA,"2016-02-19_MIN_at_MEM"
"2016-02-19","8:00 pm","Charlotte Hornets","98","Milwaukee Bucks","95",TRUE,NA,NA,"2016-02-19_CHO_at_MIL"
"2016-02-19","8:00 pm","Philadelphia 76ers","114","New Orleans Pelicans","121",TRUE,NA,NA,"2016-02-19_PHI_at_NOP"
"2016-02-19","8:00 pm","Indiana Pacers","101","Oklahoma City Thunder","98",TRUE,NA,NA,"2016-02-19_IND_at_OKC"
"2016-02-19","7:00 pm","Dallas Mavericks","104","Orlando Magic","110",TRUE,"OT",NA,"2016-02-19_DAL_at_ORL"
"2016-02-19","9:30 pm","Houston Rockets","116","Phoenix Suns","100",TRUE,NA,NA,"2016-02-19_HOU_at_PHO"
"2016-02-19","10:00 pm","Golden State Warriors","105","Portland Trail Blazers","137",TRUE,NA,NA,"2016-02-19_GSW_at_POR"
"2016-02-19","10:00 pm","Denver Nuggets","110","Sacramento Kings","116",TRUE,NA,NA,"2016-02-19_DEN_at_SAC"
"2016-02-19","10:30 pm","Boston Celtics","93","Utah Jazz","111",TRUE,NA,NA,"2016-02-19_BOS_at_UTA"
"2016-02-19","7:00 pm","Detroit Pistons","86","Washington Wizards","98",TRUE,NA,NA,"2016-02-19_DET_at_WAS"
"2016-02-20","7:30 pm","Milwaukee Bucks","117","Atlanta Hawks","109",TRUE,"2OT",NA,"2016-02-20_MIL_at_ATL"
"2016-02-20","8:30 pm","Golden State Warriors","115","Los Angeles Clippers","112",TRUE,NA,NA,"2016-02-20_GSW_at_LAC"
"2016-02-20","7:30 pm","Washington Wizards","94","Miami Heat","114",TRUE,NA,NA,"2016-02-20_WAS_at_MIA"
"2016-02-20","8:00 pm","New York Knicks","103","Minnesota Timberwolves","95",TRUE,NA,NA,"2016-02-20_NYK_at_MIN"
"2016-02-21","6:00 pm","Charlotte Hornets","104","Brooklyn Nets","96",TRUE,NA,NA,"2016-02-21_CHO_at_BRK"
"2016-02-21","8:00 pm","Los Angeles Lakers","115","Chicago Bulls","126",TRUE,NA,NA,"2016-02-21_LAL_at_CHI"
"2016-02-21","7:00 pm","Philadelphia 76ers","103","Dallas Mavericks","129",TRUE,NA,NA,"2016-02-21_PHI_at_DAL"
"2016-02-21","5:00 pm","Boston Celtics","121","Denver Nuggets","101",TRUE,NA,NA,"2016-02-21_BOS_at_DEN"
"2016-02-21","3:30 pm","New Orleans Pelicans","111","Detroit Pistons","106",TRUE,NA,NA,"2016-02-21_NOP_at_DET"
"2016-02-21","3:30 pm","Cleveland Cavaliers","115","Oklahoma City Thunder","92",TRUE,NA,NA,"2016-02-21_CLE_at_OKC"
"2016-02-21","6:00 pm","Indiana Pacers","105","Orlando Magic","102",TRUE,NA,NA,"2016-02-21_IND_at_ORL"
"2016-02-21","5:00 pm","San Antonio Spurs","118","Phoenix Suns","111",TRUE,NA,NA,"2016-02-21_SAS_at_PHO"
"2016-02-21","9:00 pm","Utah Jazz","111","Portland Trail Blazers","115",TRUE,NA,NA,"2016-02-21_UTA_at_POR"
"2016-02-21","6:00 pm","Memphis Grizzlies","85","Toronto Raptors","98",TRUE,NA,NA,"2016-02-21_MEM_at_TOR"
"2016-02-22","8:00 pm","Golden State Warriors","102","Atlanta Hawks","92",TRUE,NA,NA,"2016-02-22_GSW_at_ATL"
"2016-02-22","7:00 pm","Detroit Pistons","96","Cleveland Cavaliers","88",TRUE,NA,NA,"2016-02-22_DET_at_CLE"
"2016-02-22","10:30 pm","Phoenix Suns","84","Los Angeles Clippers","124",TRUE,NA,NA,"2016-02-22_PHO_at_LAC"
"2016-02-22","7:30 pm","Indiana Pacers","93","Miami Heat","101",TRUE,"OT",NA,"2016-02-22_IND_at_MIA"
"2016-02-22","8:00 pm","Los Angeles Lakers","101","Milwaukee Bucks","108",TRUE,NA,NA,"2016-02-22_LAL_at_MIL"
"2016-02-22","8:00 pm","Boston Celtics","122","Minnesota Timberwolves","124",TRUE,NA,NA,"2016-02-22_BOS_at_MIN"
"2016-02-22","7:30 pm","Toronto Raptors","122","New York Knicks","95",TRUE,NA,NA,"2016-02-22_TOR_at_NYK"
"2016-02-23","9:00 pm","Sacramento Kings","114","Denver Nuggets","110",TRUE,NA,NA,"2016-02-23_SAC_at_DEN"
"2016-02-23","7:00 pm","Orlando Magic","124","Philadelphia 76ers","115",TRUE,NA,NA,"2016-02-23_ORL_at_PHI"
"2016-02-23","10:00 pm","Brooklyn Nets","104","Portland Trail Blazers","112",TRUE,NA,NA,"2016-02-23_BRK_at_POR"
"2016-02-23","9:00 pm","Houston Rockets","114","Utah Jazz","117",TRUE,"OT",NA,"2016-02-23_HOU_at_UTA"
"2016-02-23","7:00 pm","New Orleans Pelicans","89","Washington Wizards","109",TRUE,NA,NA,"2016-02-23_NOP_at_WAS"
"2016-02-24","8:00 pm","Washington Wizards","104","Chicago Bulls","109",TRUE,NA,NA,"2016-02-24_WAS_at_CHI"
"2016-02-24","7:00 pm","Charlotte Hornets","103","Cleveland Cavaliers","114",TRUE,NA,NA,"2016-02-24_CHO_at_CLE"
"2016-02-24","8:30 pm","Oklahoma City Thunder","116","Dallas Mavericks","103",TRUE,NA,NA,"2016-02-24_OKC_at_DAL"
"2016-02-24","7:30 pm","Philadelphia 76ers","91","Detroit Pistons","111",TRUE,NA,NA,"2016-02-24_PHI_at_DET"
"2016-02-24","7:00 pm","New York Knicks","105","Indiana Pacers","108",TRUE,NA,NA,"2016-02-24_NYK_at_IND"
"2016-02-24","10:30 pm","Denver Nuggets","87","Los Angeles Clippers","81",TRUE,NA,NA,"2016-02-24_DEN_at_LAC"
"2016-02-24","8:00 pm","Los Angeles Lakers","119","Memphis Grizzlies","128",TRUE,NA,NA,"2016-02-24_LAL_at_MEM"
"2016-02-24","7:30 pm","Golden State Warriors","118","Miami Heat","112",TRUE,NA,NA,"2016-02-24_GSW_at_MIA"
"2016-02-24","10:30 pm","San Antonio Spurs","108","Sacramento Kings","92",TRUE,NA,NA,"2016-02-24_SAS_at_SAC"
"2016-02-24","7:30 pm","Minnesota Timberwolves","105","Toronto Raptors","114",TRUE,NA,NA,"2016-02-24_MIN_at_TOR"
"2016-02-25","7:30 pm","Milwaukee Bucks","107","Boston Celtics","112",TRUE,NA,NA,"2016-02-25_MIL_at_BOS"
"2016-02-25","8:00 pm","Oklahoma City Thunder","119","New Orleans Pelicans","123",TRUE,NA,NA,"2016-02-25_OKC_at_NOP"
"2016-02-25","7:00 pm","Golden State Warriors","130","Orlando Magic","114",TRUE,NA,NA,"2016-02-25_GSW_at_ORL"
"2016-02-25","9:00 pm","Brooklyn Nets","116","Phoenix Suns","106",TRUE,NA,NA,"2016-02-25_BRK_at_PHO"
"2016-02-25","10:30 pm","Houston Rockets","119","Portland Trail Blazers","105",TRUE,NA,NA,"2016-02-25_HOU_at_POR"
"2016-02-25","10:30 pm","San Antonio Spurs","96","Utah Jazz","78",TRUE,NA,NA,"2016-02-25_SAS_at_UTA"
"2016-02-26","8:00 pm","Chicago Bulls","88","Atlanta Hawks","103",TRUE,NA,NA,"2016-02-26_CHI_at_ATL"
"2016-02-26","8:30 pm","Denver Nuggets","116","Dallas Mavericks","122",TRUE,"OT",NA,"2016-02-26_DEN_at_DAL"
"2016-02-26","7:00 pm","Charlotte Hornets","96","Indiana Pacers","95",TRUE,NA,NA,"2016-02-26_CHO_at_IND"
"2016-02-26","10:30 pm","Memphis Grizzlies","112","Los Angeles Lakers","95",TRUE,NA,NA,"2016-02-26_MEM_at_LAL"
"2016-02-26","7:30 pm","Orlando Magic","95","New York Knicks","108",TRUE,NA,NA,"2016-02-26_ORL_at_NYK"
"2016-02-26","7:00 pm","Washington Wizards","103","Philadelphia 76ers","94",TRUE,NA,NA,"2016-02-26_WAS_at_PHI"
"2016-02-26","10:00 pm","Los Angeles Clippers","117","Sacramento Kings","107",TRUE,NA,NA,"2016-02-26_LAC_at_SAC"
"2016-02-26","7:30 pm","Cleveland Cavaliers","97","Toronto Raptors","99",TRUE,NA,NA,"2016-02-26_CLE_at_TOR"
"2016-02-27","3:00 pm","Miami Heat","89","Boston Celtics","101",TRUE,NA,NA,"2016-02-27_MIA_at_BOS"
"2016-02-27","8:00 pm","Portland Trail Blazers","103","Chicago Bulls","95",TRUE,NA,NA,"2016-02-27_POR_at_CHI"
"2016-02-27","8:00 pm","San Antonio Spurs","104","Houston Rockets","94",TRUE,NA,NA,"2016-02-27_SAS_at_HOU"
"2016-02-27","8:30 pm","Detroit Pistons","102","Milwaukee Bucks","91",TRUE,NA,NA,"2016-02-27_DET_at_MIL"
"2016-02-27","7:00 pm","Minnesota Timberwolves","112","New Orleans Pelicans","110",TRUE,NA,NA,"2016-02-27_MIN_at_NOP"
"2016-02-27","8:30 pm","Golden State Warriors","121","Oklahoma City Thunder","118",TRUE,"OT",NA,"2016-02-27_GSW_at_OKC"
"2016-02-27","9:30 pm","Memphis Grizzlies","106","Phoenix Suns","111",TRUE,NA,NA,"2016-02-27_MEM_at_PHO"
"2016-02-27","9:30 pm","Brooklyn Nets","98","Utah Jazz","96",TRUE,NA,NA,"2016-02-27_BRK_at_UTA"
"2016-02-28","3:30 pm","Charlotte Hornets","76","Atlanta Hawks","87",TRUE,NA,NA,"2016-02-28_CHO_at_ATL"
"2016-02-28","7:00 pm","Minnesota Timberwolves","101","Dallas Mavericks","128",TRUE,NA,NA,"2016-02-28_MIN_at_DAL"
"2016-02-28","6:00 pm","Toronto Raptors","101","Detroit Pistons","114",TRUE,NA,NA,"2016-02-28_TOR_at_DET"
"2016-02-28","6:00 pm","Portland Trail Blazers","111","Indiana Pacers","102",TRUE,NA,NA,"2016-02-28_POR_at_IND"
"2016-02-28","7:30 pm","Miami Heat","98","New York Knicks","81",TRUE,NA,NA,"2016-02-28_MIA_at_NYK"
"2016-02-28","6:00 pm","Philadelphia 76ers","116","Orlando Magic","130",TRUE,NA,NA,"2016-02-28_PHI_at_ORL"
"2016-02-28","1:00 pm","Cleveland Cavaliers","99","Washington Wizards","113",TRUE,NA,NA,"2016-02-28_CLE_at_WAS"
"2016-02-29","7:30 pm","Utah Jazz","95","Boston Celtics","100",TRUE,NA,NA,"2016-02-29_UTA_at_BOS"
"2016-02-29","7:00 pm","Indiana Pacers","96","Cleveland Cavaliers","100",TRUE,NA,NA,"2016-02-29_IND_at_CLE"
"2016-02-29","9:00 pm","Memphis Grizzlies","103","Denver Nuggets","96",TRUE,NA,NA,"2016-02-29_MEM_at_DEN"
"2016-02-29","10:30 pm","Brooklyn Nets","95","Los Angeles Clippers","105",TRUE,NA,NA,"2016-02-29_BRK_at_LAC"
"2016-02-29","8:00 pm","Houston Rockets","121","Milwaukee Bucks","128",TRUE,NA,NA,"2016-02-29_HOU_at_MIL"
"2016-02-29","10:00 pm","Oklahoma City Thunder","131","Sacramento Kings","116",TRUE,NA,NA,"2016-02-29_OKC_at_SAC"
"2016-02-29","7:00 pm","Philadelphia 76ers","108","Washington Wizards","116",TRUE,NA,NA,"2016-02-29_PHI_at_WAS"
"2016-03-01","7:00 pm","Phoenix Suns","92","Charlotte Hornets","126",TRUE,NA,NA,"2016-03-01_PHO_at_CHO"
"2016-03-01","8:30 pm","Orlando Magic","108","Dallas Mavericks","121",TRUE,NA,NA,"2016-03-01_ORL_at_DAL"
"2016-03-01","10:30 pm","Atlanta Hawks","105","Golden State Warriors","109",TRUE,"OT",NA,"2016-03-01_ATL_at_GSW"
"2016-03-01","10:30 pm","Brooklyn Nets","101","Los Angeles Lakers","107",TRUE,NA,NA,"2016-03-01_BRK_at_LAL"
"2016-03-01","7:30 pm","Chicago Bulls","111","Miami Heat","129",TRUE,NA,NA,"2016-03-01_CHI_at_MIA"
"2016-03-01","7:30 pm","Portland Trail Blazers","104","New York Knicks","85",TRUE,NA,NA,"2016-03-01_POR_at_NYK"
"2016-03-02","7:30 pm","Portland Trail Blazers","93","Boston Celtics","116",TRUE,NA,NA,"2016-03-02_POR_at_BOS"
"2016-03-02","9:00 pm","Los Angeles Lakers","107","Denver Nuggets","117",TRUE,NA,NA,"2016-03-02_LAL_at_DEN"
