msa_cd	year	lhpi_real	lpci_real
29100	1975	4.684987	2.116059
29100	1976	4.68146	2.183706
29100	1977	4.687837	2.209086
29100	1978	4.682736	2.204879
29100	1979	4.654283	2.194739
29100	1980	4.60517	2.231841
29100	1981	4.536996	2.218617
29100	1982	4.48313	2.186159
29100	1983	4.50491	2.211848
29100	1984	4.514263	2.252353
29100	1985	4.603615	2.257143
29100	1986	4.625844	2.291835
29100	1987	4.592639	2.320349
29100	1988	4.548262	2.317072
29100	1989	4.537706	2.361442
29100	1990	4.528777	2.388136
29100	1991	4.542027	2.373904
29100	1992	4.548467	2.385853
29100	1993	4.554758	2.398264
29100	1994	4.609122	2.4159
29100	1995	4.659421	2.411018
29100	1996	4.684259	2.43012
29100	1997	4.716116	2.456063
29100	1998	4.737493	2.512515
29100	1999	4.763024	2.51409
29100	2000	4.775542	2.511841
29100	2001	4.791608	2.516582
29100	2002	4.819773	2.51528
29100	2003	4.846234	2.543743
29100	2004	4.885081	2.540643
29100	2005	4.919736	2.545199
29100	2006	4.936079	2.582945
29100	2007	4.92914	2.594352
29100	2008	4.8981	2.620315
29100	2009	4.89902	2.603438
29100	2010	4.881776	2.621551
29100	2011	4.84387	2.619979
29140	1975	4.86311	2.195836
29140	1976	4.850323	2.20188
29140	1977	4.826766	2.214784
29140	1978	4.785071	2.247966
29140	1979	4.70642	2.227628
29140	1980	4.60517	2.1601
29140	1981	4.545585	2.183737
29140	1982	4.508242	2.159806
29140	1983	4.499367	2.141744
29140	1984	4.492397	2.214413
29140	1985	4.345187	2.225982
29140	1986	4.360922	2.250277
29140	1987	4.405162	2.261818
29140	1988	4.423849	2.255787
29140	1989	4.430828	2.298314
29140	1990	4.434772	2.304836
29140	1991	4.441833	2.283341
29140	1992	4.458683	2.312991
29140	1993	4.464466	2.312958
29140	1994	4.497332	2.342073
29140	1995	4.513141	2.349017
29140	1996	4.531401	2.366292
29140	1997	4.540569	2.391977
29140	1998	4.551805	2.430058
29140	1999	4.555771	2.42178
29140	2000	4.546063	2.46052
29140	2001	4.555519	2.467029
29140	2002	4.558434	2.452302
29140	2003	4.554758	2.457952
29140	2004	4.548298	2.45565
29140	2005	4.524814	2.452337
29140	2006	4.505644	2.462695
29140	2007	4.480517	2.463733
29140	2008	4.44366	2.485095
29140	2009	4.462283	2.443712
29140	2010	4.437574	2.44439
29140	2011	4.396141	2.479326
29180	1975	4.680798	2.017993
29180	1976	4.652829	2.083908
29180	1977	4.617658	2.148475
29180	1978	4.572213	2.253685
29180	1979	4.49245	2.289714
29180	1980	4.60517	2.329811
29180	1981	4.58374	2.414995
29180	1982	4.618246	2.418996
29180	1983	4.587235	2.353678
29180	1984	4.495843	2.347161
29180	1985	4.372219	2.347637
29180	1986	4.268951	2.257137
29180	1987	4.081827	2.196357
29180	1988	3.917521	2.240384
29180	1989	3.933076	2.264625
29180	1990	3.963379	2.292978
29180	1991	3.989666	2.290343
29180	1992	4.007484	2.294228
29180	1993	4.0217	2.30558
29180	1994	4.074786	2.339619
29180	1995	4.093982	2.352255
29180	1996	4.118077	2.395535
29180	1997	4.150779	2.460534
29180	1998	4.184039	2.500462
29180	1999	4.188052	2.467774
29180	2000	4.177276	2.502078
29180	2001	4.185081	2.542819
29180	2002	4.213435	2.534533
29180	2003	4.237143	2.540006
29180	2004	4.26403	2.554521
29180	2005	4.309375	2.623689
29180	2006	4.367727	2.684365
29180	2007	4.394681	2.721725
29180	2008	4.372077	2.794487
29180	2009	4.383637	2.731432
29180	2010	4.356081	2.767285
29180	2011	4.311054	2.784119
29340	1975	4.783721	2.034549
29340	1976	4.770893	2.099642
29340	1977	4.759043	2.140512
29340	1978	4.74089	2.227329
29340	1979	4.687597	2.236591
29340	1980	4.60517	2.232699
29340	1981	4.545775	2.263905
29340	1982	4.521481	2.205723
29340	1983	4.526432	2.210226
29340	1984	4.52158	2.179058
29340	1985	4.525505	2.175946
29340	1986	4.549093	2.165839
29340	1987	4.554607	2.166056
29340	1988	4.591344	2.189056
29340	1989	4.575405	2.207458
29340	1990	4.534344	2.271814
29340	1991	4.513747	2.281361
29340	1992	4.490511	2.288943
29340	1993	4.504119	2.296958
29340	1994	4.523771	2.340797
29340	1995	4.554434	2.355286
29340	1996	4.568612	2.369205
29340	1997	4.577584	2.388895
29340	1998	4.606868	2.404505
29340	1999	4.612445	2.390435
29340	2000	4.590367	2.389602
29340	2001	4.61104	2.43843
29340	2002	4.615187	2.465792
29340	2003	4.632471	2.437248
29340	2004	4.643038	2.440659
29340	2005	4.664765	2.49063
29340	2006	4.738828	2.552331
29340	2007	4.765502	2.604047
29340	2008	4.751421	2.636413
29340	2009	4.768852	2.572723
29340	2010	4.742038	2.569241
29340	2011	4.710506	2.588235
29404	1975	4.661988	2.45661
29404	1976	4.672119	2.489357
29404	1977	4.722006	2.525479
29404	1978	4.885646	2.550204
29404	1979	4.780574	2.517394
29404	1980	4.60517	2.465554
29404	1981	4.59715	2.453454
29404	1982	4.524159	2.450907
29404	1983	4.524063	2.456236
29404	1984	4.530936	2.508211
29404	1985	4.570469	2.530331
29404	1986	4.644295	2.579745
29404	1987	4.718126	2.603824
29404	1988	4.782178	2.647616
29404	1989	4.819005	2.656501
29404	1990	4.829812	2.675334
29404	1991	4.826495	2.644142
29404	1992	4.825094	2.666215
29404	1993	4.820907	2.654655
29404	1994	4.822523	2.665384
29404	1995	4.827841	2.693405
29404	1996	4.833248	2.719443
29404	1997	4.84241	2.749696
29404	1998	4.856008	2.792305
29404	1999	4.871455	2.802594
29404	2000	4.908687	2.838784
29404	2001	4.950919	2.832021
29404	2002	5.001394	2.833982
29404	2003	5.031394	2.830764
29404	2004	5.094348	2.861742
29404	2005	5.143297	2.878772
29404	2006	5.163746	2.920892
29404	2007	5.14855	2.947956
29404	2008	5.062943	2.922226
29404	2009	4.979901	2.850741
29404	2010	4.87657	2.845797
29404	2011	4.780659	2.847923
29420	1975	4.300025	2.149691
29420	1976	4.33979	2.110182
29420	1977	4.456045	2.183647
29420	1978	4.579101	2.232462
29420	1979	4.637968	2.158078
29420	1980	4.60517	2.079191
29420	1981	4.532908	2.027083
29420	1982	4.488207	1.952127
29420	1983	4.491283	2.007025
29420	1984	4.474677	2.057206
29420	1985	4.478168	2.079403
29420	1986	4.564129	2.09946
29420	1987	4.530161	2.13802
29420	1988	4.479323	2.134576
29420	1989	4.496489	2.13877
29420	1990	4.561536	2.129951
29420	1991	4.614503	2.097864
29420	1992	4.621131	2.072185
29420	1993	4.599029	2.071382
29420	1994	4.532138	2.093934
29420	1995	4.515284	2.045941
29420	1996	4.499478	2.04973
29420	1997	4.485809	2.088332
29420	1998	4.501064	2.121987
29420	1999	4.448241	2.127295
29420	2000	4.428349	2.121849
29420	2001	4.452815	2.114257
29420	2002	4.502048	2.095188
29420	2003	4.589265	2.085412
29420	2004	4.763634	2.093714
29420	2005	4.946359	2.121739
29420	2006	5.047958	2.130075
29420	2007	4.986653	2.15569
29420	2008	4.772035	2.161375
29420	2009	4.609617	2.102321
29420	2010	4.454413	2.096802
29420	2011	4.361244	2.105123
29460	1975	4.400779	2.17722
29460	1976	4.42333	2.177453
29460	1977	4.506349	2.204973
29460	1978	4.556671	2.197486
29460	1979	4.641606	2.200465
29460	1980	4.60517	2.206625
29460	1981	4.543122	2.169138
29460	1982	4.496442	2.123851
29460	1983	4.662242	2.161196
29460	1984	4.593615	2.19314
29460	1985	4.594773	2.218924
29460	1986	4.601192	2.247699
29460	1987	4.590263	2.269364
29460	1988	4.56198	2.299945
29460	1989	4.548428	2.330266
29460	1990	4.517307	2.301191
29460	1991	4.500034	2.29154
29460	1992	4.524399	2.311561
29460	1993	4.506384	2.315522
29460	1994	4.474268	2.34534
29460	1995	4.467618	2.364923
29460	1996	4.459525	2.380032
29460	1997	4.465434	2.368824
29460	1998	4.495852	2.433124
29460	1999	4.514812	2.461684
29460	2000	4.510602	2.45765
29460	2001	4.544902	2.457179
29460	2002	4.58898	2.451151
29460	2003	4.621839	2.457649
29460	2004	4.697817	2.503043
29460	2005	4.867363	2.521895
29460	2006	5.020891	2.51494
29460	2007	5.002301	2.497919
29460	2008	4.825511	2.477426
29460	2009	4.680274	2.415528
29460	2010	4.517749	2.466145
29460	2011	4.364244	2.463872
29540	1975	4.705706	2.248085
29540	1976	4.707706	2.291398
29540	1977	4.717078	2.31833
29540	1978	4.716527	2.361641
29540	1979	4.800594	2.359831
29540	1980	4.60517	2.302385
29540	1981	4.50895	2.299069
29540	1982	4.519578	2.306155
29540	1983	4.4396	2.289888
29540	1984	4.4318	2.356287
29540	1985	4.455789	2.393111
29540	1986	4.506481	2.446652
29540	1987	4.569855	2.469353
29540	1988	4.633037	2.491335
29540	1989	4.687491	2.537105
29540	1990	4.694565	2.514508
29540	1991	4.689919	2.493819
29540	1992	4.681664	2.511831
29540	1993	4.675862	2.531432
29540	1994	4.642918	2.512383
29540	1995	4.625465	2.508526
29540	1996	4.622048	2.534783
29540	1997	4.611242	2.562266
29540	1998	4.629044	2.605875
29540	1999	4.624589	2.614241
29540	2000	4.606248	2.652839
29540	2001	4.624732	2.62678
29540	2002	4.656239	2.616661
29540	2003	4.689773	2.624842
29540	2004	4.747468	2.640049
29540	2005	4.813581	2.634446
29540	2006	4.869549	2.638534
29540	2007	4.878306	2.660612
29540	2008	4.835728	2.655936
29540	2009	4.817997	2.601657
29540	2010	4.782198	2.613187
29540	2011	4.714537	2.603258
29620	1975	4.567693	2.25662
29620	1976	4.580296	2.320025
29620	1977	4.619583	2.358727
29620	1978	4.667415	2.364587
29620	1979	4.687698	2.351067
29620	1980	4.60517	2.277678
29620	1981	4.646037	2.278394
29620	1982	4.513651	2.283082
29620	1983	4.489845	2.341816
29620	1984	4.476176	2.388965
29620	1985	4.475456	2.422384
29620	1986	4.505461	2.460212
29620	1987	4.543875	2.444456
29620	1988	4.560014	2.452239
29620	1989	4.563141	2.470024
29620	1990	4.546945	2.452582
29620	1991	4.551774	2.464485
29620	1992	4.561702	2.499734
29620	1993	4.554036	2.497208
29620	1994	4.555342	2.557996
29620	1995	4.580014	2.544964
29620	1996	4.614578	2.539126
29620	1997	4.647873	2.553226
29620	1998	4.671003	2.569168
29620	1999	4.694963	2.592358
29620	2000	4.72837	2.59988
29620	2001	4.757512	2.608671
29620	2002	4.784787	2.592266
29620	2003	4.8104	2.602851
29620	2004	4.845155	2.592299
29620	2005	4.861321	2.587543
29620	2006	4.825003	2.599732
29620	2007	4.778033	2.620389
29620	2008	4.689434	2.63591
29620	2009	4.608603	2.603612
29620	2010	4.536477	2.633399
29620	2011	4.466775	2.631825
29700	1975	4.81286	1.650228
29700	1976	4.780583	1.633548
29700	1977	4.76752	1.646334
29700	1978	4.741782	1.668848
29700	1979	4.680245	1.668259
29700	1980	4.60517	1.689173
29700	1981	4.541558	1.738061
29700	1982	4.500065	1.688078
29700	1983	4.500303	1.606631
29700	1984	4.50296	1.649346
29700	1985	4.514066	1.695182
29700	1986	4.562126	1.711395
29700	1987	4.574602	1.720322
29700	1988	4.579989	1.779171
29700	1989	4.571755	1.833621
29700	1990	4.541069	1.86068
29700	1991	4.5245	1.901706
29700	1992	4.551525	1.963557
29700	1993	4.534055	1.974595
29700	1994	4.541039	2.001861
29700	1995	4.523716	1.986961
29700	1996	4.501835	2.018039
29700	1997	4.476643	2.060037
29700	1998	4.528509	2.078545
29700	1999	4.530824	2.086264
29700	2000	4.523003	2.109452
29700	2001	4.551981	2.162204
29700	2002	4.583256	2.199285
29700	2003	4.592258	2.202767
29700	2004	4.599805	2.202944
29700	2005	4.613906	2.238434
29700	2006	4.666846	2.249407
29700	2007	4.693173	2.275847
29700	2008	4.659319	2.332366
29700	2009	4.643004	2.285268
29700	2010	4.594906	2.31195
29700	2011	4.558397	2.332706
29740	1975	4.723122	1.967558
29740	1976	4.722121	2.004541
29740	1977	4.719121	2.003375
29740	1978	4.719102	2.007946
29740	1979	4.662134	1.942705
29740	1980	4.60517	1.925707
29740	1981	4.538473	1.947102
29740	1982	4.481295	1.929755
29740	1983	4.458943	1.965966
29740	1984	4.457308	1.974021
29740	1985	4.565382	2.004648
29740	1986	4.590852	2.04034
29740	1987	4.582066	2.048805
29740	1988	4.557404	2.034124
29740	1989	4.552577	2.093031
29740	1990	4.523715	2.091628
29740	1991	4.503353	2.091977
29740	1992	4.4978	2.109818
29740	1993	4.496177	2.091625
29740	1994	4.497839	2.065496
29740	1995	4.495403	2.086188
29740	1996	4.495149	2.071573
29740	1997	4.488286	2.066675
29740	1998	4.479114	2.110233
29740	1999	4.464931	2.102871
29740	2000	4.429613	2.102736
29740	2001	4.422384	2.161694
29740	2002	4.448164	2.174903
29740	2003	4.490185	2.187436
29740	2004	4.572597	2.24809
29740	2005	4.681084	2.288836
29740	2006	4.756741	2.296945
29740	2007	4.798842	2.340769
29740	2008	4.743722	2.358923
29740	2009	4.723103	2.369311
29740	2010	4.659213	2.38518
29740	2011	4.568981	2.366852
29820	1975	4.15361	2.363581
29820	1976	4.203156	2.398009
29820	1977	4.328355	2.409785
29820	1978	4.595842	2.44959
29820	1979	4.665698	2.462296
29820	1980	4.60517	2.411619
29820	1981	4.597704	2.382001
29820	1982	4.627923	2.343557
29820	1983	4.540584	2.368216
29820	1984	4.458031	2.371702
29820	1985	4.433801	2.388353
29820	1986	4.447469	2.409184
29820	1987	4.419712	2.41774
29820	1988	4.397778	2.450282
29820	1989	4.406884	2.471477
29820	1990	4.445976	2.472638
29820	1991	4.462249	2.459313
29820	1992	4.461364	2.488818
29820	1993	4.447642	2.505762
29820	1994	4.427481	2.532506
29820	1995	4.431987	2.555628
29820	1996	4.435807	2.58776
29820	1997	4.421937	2.587318
29820	1998	4.424521	2.613457
29820	1999	4.398841	2.60598
29820	2000	4.390569	2.599132
29820	2001	4.403562	2.546071
29820	2002	4.444147	2.535604
29820	2003	4.506211	2.559796
29820	2004	4.777665	2.619869
29820	2005	4.955283	2.689147
29820	2006	5.017737	2.686114
29820	2007	4.950142	2.677764
29820	2008	4.633811	2.64039
29820	2009	4.332264	2.527525
29820	2010	4.18972	2.505817
29820	2011	4.022261	2.508894
29940	1975	4.656054	2.090593
29940	1976	4.664694	2.147063
29940	1977	4.682354	2.196089
29940	1978	4.704591	2.186884
29940	1979	4.665226	2.145967
29940	1980	4.60517	2.100224
29940	1981	4.574738	2.117362
29940	1982	4.565511	2.108291
29940	1983	4.551675	2.122363
29940	1984	4.557549	2.170105
29940	1985	4.576659	2.198991
29940	1986	4.607635	2.233381
29940	1987	4.635228	2.226136
29940	1988	4.636614	2.234594
29940	1989	4.655674	2.277703
29940	1990	4.643406	2.267627
29940	1991	4.60827	2.272588
29940	1992	4.619176	2.313999
29940	1993	4.634812	2.317418
29940	1994	4.694409	2.358449
29940	1995	4.736765	2.365554
29940	1996	4.746897	2.367232
29940	1997	4.764459	2.406541
29940	1998	4.803329	2.464897
29940	1999	4.843424	2.47889
29940	2000	4.867331	2.519637
29940	2001	4.887922	2.544634
29940	2002	4.92999	2.555987
29940	2003	4.956747	2.56557
29940	2004	5.000662	2.560481
29940	2005	5.035809	2.574531
29940	2006	5.036366	2.624537
29940	2007	5.029828	2.6404
29940	2008	4.992924	2.63324
29940	2009	4.974666	2.62886
29940	2010	4.933685	2.574523
29940	2011	4.886992	2.570334
30020	1975	4.868111	2.053801
30020	1976	4.845903	2.07246
30020	1977	4.820595	2.066876
30020	1978	4.795466	2.08154
30020	1979	4.723138	2.089517
30020	1980	4.60517	2.062423
30020	1981	4.530396	2.088501
30020	1982	4.504858	2.124944
30020	1983	4.49822	2.119648
30020	1984	4.485098	2.192718
30020	1985	4.481801	2.228008
30020	1986	4.502563	2.250165
30020	1987	4.51137	2.268086
30020	1988	4.517244	2.258791
30020	1989	4.522085	2.293777
30020	1990	4.506092	2.289622
30020	1991	4.489127	2.282503
30020	1992	4.53051	2.303775
30020	1993	4.523524	2.286572
30020	1994	4.525336	2.272994
30020	1995	4.533048	2.294615
30020	1996	4.536167	2.309535
30020	1997	4.522652	2.320527
30020	1998	4.547301	2.347225
30020	1999	4.5188	2.351138
30020	2000	4.47652	2.370142
30020	2001	4.469994	2.408501
30020	2002	4.493557	2.437505
30020	2003	4.503785	2.491991
30020	2004	4.558429	2.479699
30020	2005	4.607958	2.50633
30020	2006	4.669446	2.567824
30020	2007	4.675383	2.591509
30020	2008	4.653484	2.629507
30020	2009	4.662309	2.635502
30020	2010	4.66625	2.662604
30020	2011	4.626735	2.6739
30140	1975	4.762627	1.99663
30140	1976	4.756678	2.17741
30140	1977	4.749805	2.221462
30140	1978	4.728985	2.227207
30140	1979	4.686524	2.23577
30140	1980	4.60517	2.209812
30140	1981	4.547123	2.205033
30140	1982	4.526167	2.198759
30140	1983	4.493798	2.191212
30140	1984	4.498186	2.238881
30140	1985	4.515188	2.27403
30140	1986	4.54743	2.317961
30140	1987	4.468291	2.343119
30140	1988	4.521514	2.386377
30140	1989	4.577847	2.433142
30140	1990	4.591226	2.419125
30140	1991	4.590556	2.422936
30140	1992	4.596694	2.43033
30140	1993	4.600017	2.43632
30140	1994	4.599602	2.448484
30140	1995	4.580646	2.442927
30140	1996	4.56825	2.462347
30140	1997	4.569886	2.485841
30140	1998	4.585293	2.542203
30140	1999	4.585053	2.550729
30140	2000	4.560551	2.559745
30140	2001	4.578479	2.56136
30140	2002	4.609581	2.557296
30140	2003	4.633984	2.563873
30140	2004	4.673064	2.598254
30140	2005	4.722393	2.594266
30140	2006	4.776553	2.609087
30140	2007	4.79976	2.633724
30140	2008	4.762899	2.638444
30140	2009	4.757802	2.610929
30140	2010	4.724814	2.626983
30140	2011	4.678303	2.628357
30300	1975	4.77619	2.275359
30300	1976	4.775493	2.298038
30300	1977	4.762862	2.303212
30300	1978	4.739737	2.318414
30300	1979	4.702015	2.308479
30300	1980	4.60517	2.24379
30300	1981	4.550017	2.216327
30300	1982	4.533045	2.19869
30300	1983	4.563407	2.277944
30300	1984	4.574437	2.27444
30300	1985	4.598911	2.261985
30300	1986	4.641633	2.295737
30300	1987	4.670791	2.300587
30300	1988	4.688274	2.336841
30300	1989	4.692127	2.357786
30300	1990	4.665931	2.351117
30300	1991	4.587082	2.334733
30300	1992	4.596895	2.362917
30300	1993	4.666581	2.392342
30300	1994	4.755784	2.386538
30300	1995	4.80843	2.380288
30300	1996	4.80417	2.397312
30300	1997	4.799673	2.400807
30300	1998	4.789399	2.426622
30300	1999	4.765085	2.444923
30300	2000	4.714571	2.45368
30300	2001	4.726122	2.481055
30300	2002	4.710287	2.472711
30300	2003	4.746037	2.477992
30300	2004	4.816781	2.501667
30300	2005	4.917467	2.498698
30300	2006	5.013712	2.512012
30300	2007	5.072897	2.540555
30300	2008	5.048207	2.558855
30300	2009	5.042049	2.519096
30300	2010	5.005297	2.539831
30300	2011	4.935763	2.543026
30340	1975	4.489976	2.027341
30340	1976	4.483509	2.081481
30340	1977	4.543508	2.094805
30340	1978	4.624396	2.132879
30340	1979	4.654316	2.125667
30340	1980	4.60517	2.125251
30340	1981	4.541108	2.107276
30340	1982	4.524826	2.147317
30340	1983	4.510032	2.173769
30340	1984	4.496048	2.215036
30340	1985	4.494438	2.221991
30340	1986	4.528656	2.26756
30340	1987	4.476599	2.299706
30340	1988	4.592284	2.30787
30340	1989	4.623848	2.314785
30340	1990	4.574704	2.281432
30340	1991	4.553174	2.246197
30340	1992	4.504107	2.26692
30340	1993	4.456938	2.268244
30340	1994	4.397577	2.308061
30340	1995	4.370394	2.314031
30340	1996	4.371807	2.340941
30340	1997	4.332976	2.366431
30340	1998	4.353016	2.390009
30340	1999	4.356552	2.412118
30340	2000	4.346045	2.422124
30340	2001	4.398135	2.450281
30340	2002	4.45052	2.470042
30340	2003	4.494048	2.474002
30340	2004	4.57696	2.468548
30340	2005	4.666478	2.453919
30340	2006	4.694627	2.463936
30340	2007	4.686919	2.495396
30340	2008	4.631395	2.497225
30340	2009	4.5795	2.508105
30340	2010	4.535038	2.492134
30340	2011	4.471951	2.506167
30460	1975	4.79301	2.174752
30460	1976	4.787148	2.232289
30460	1977	4.785545	2.260463
30460	1978	4.786209	2.313618
30460	1979	4.79334	2.287318
30460	1980	4.60517	2.249079
30460	1981	4.623579	2.287942
30460	1982	4.579801	2.306306
30460	1983	4.619961	2.328002
30460	1984	4.589465	2.410542
30460	1985	4.591511	2.427167
30460	1986	4.622523	2.434171
30460	1987	4.613191	2.438611
30460	1988	4.611943	2.490783
30460	1989	4.593175	2.520058
30460	1990	4.567798	2.555498
30460	1991	4.542872	2.561615
30460	1992	4.539677	2.582324
30460	1993	4.53307	2.573071
30460	1994	4.5465	2.574845
30460	1995	4.5552	2.598225
30460	1996	4.548314	2.608357
30460	1997	4.560245	2.63152
30460	1998	4.592474	2.683364
30460	1999	4.640187	2.708883
30460	2000	4.65453	2.736208
30460	2001	4.667572	2.702106
30460	2002	4.69039	2.704999
30460	2003	4.715285	2.695586
30460	2004	4.751163	2.713732
30460	2005	4.781071	2.714119
30460	2006	4.793899	2.749518
30460	2007	4.789023	2.756805
30460	2008	4.764119	2.744919
30460	2009	4.760458	2.696467
30460	2010	4.728452	2.688979
30460	2011	4.679485	2.693737
30620	1975	4.75233	2.217582
30620	1976	4.750394	2.261581
30620	1977	4.748919	2.29589
30620	1978	4.75028	2.340218
30620	1979	4.697598	2.306164
30620	1980	4.60517	2.237833
30620	1981	4.54186	2.200059
30620	1982	4.496064	2.186966
30620	1983	4.477405	2.186186
30620	1984	4.422748	2.268303
30620	1985	4.429896	2.295397
30620	1986	4.44413	2.329998
30620	1987	4.47789	2.318772
30620	1988	4.485368	2.323998
30620	1989	4.467543	2.320156
30620	1990	4.452209	2.313788
30620	1991	4.444501	2.299472
30620	1992	4.45506	2.33753
30620	1993	4.456258	2.315659
30620	1994	4.461868	2.348315
30620	1995	4.47964	2.348755
30620	1996	4.511347	2.347009
30620	1997	4.513582	2.359154
30620	1998	4.543457	2.406261
30620	1999	4.562553	2.438496
30620	2000	4.571217	2.451344
30620	2001	4.59772	2.457748
30620	2002	4.625907	2.475169
30620	2003	4.637383	2.490099
30620	2004	4.648956	2.466204
30620	2005	4.664974	2.44573
30620	2006	4.653083	2.468127
30620	2007	4.63032	2.47583
30620	2008	4.597102	2.455319
30620	2009	4.594401	2.45424
30620	2010	4.552443	2.453224
30620	2011	4.508335	2.474102
30700	1975	4.759944	2.298075
30700	1976	4.750202	2.333757
30700	1977	4.737676	2.346735
30700	1978	4.723997	2.391996
30700	1979	4.708005	2.339967
30700	1980	4.60517	2.270682
30700	1981	4.527714	2.299684
30700	1982	4.559139	2.329102
30700	1983	4.510835	2.311403
30700	1984	4.481863	2.345185
30700	1985	4.462791	2.373751
30700	1986	4.48082	2.40162
30700	1987	4.466855	2.412068
30700	1988	4.451702	2.439711
30700	1989	4.459033	2.454276
30700	1990	4.460051	2.480467
30700	1991	4.449886	2.477042
30700	1992	4.465456	2.501293
30700	1993	4.484875	2.49973
30700	1994	4.532833	2.544745
30700	1995	4.55951	2.572511
30700	1996	4.563872	2.587217
30700	1997	4.585488	2.588556
30700	1998	4.618112	2.645138
30700	1999	4.650519	2.675964
30700	2000	4.646875	2.713211
30700	2001	4.651831	2.696162
30700	2002	4.673838	2.706091
30700	2003	4.683829	2.715911
30700	2004	4.706561	2.722891
30700	2005	4.729121	2.719902
30700	2006	4.718782	2.740987
30700	2007	4.699718	2.756423
30700	2008	4.663483	2.764933
30700	2009	4.654901	2.724438
30700	2010	4.623868	2.718333
30700	2011	4.592554	2.72643
30780	1975	4.772942	2.220902
30780	1976	4.756444	2.255261
30780	1977	4.745276	2.272176
30780	1978	4.627907	2.313103
30780	1979	4.670225	2.291279
30780	1980	4.60517	2.223325
30780	1981	4.546693	2.206358
30780	1982	4.488955	2.213483
30780	1983	4.524777	2.247285
30780	1984	4.521418	2.283212
30780	1985	4.511426	2.315898
30780	1986	4.544859	2.346781
30780	1987	4.524424	2.347835
30780	1988	4.482499	2.371845
30780	1989	4.451246	2.411392
30780	1990	4.40341	2.420692
30780	1991	4.382354	2.425824
30780	1992	4.38926	2.466151
30780	1993	4.40987	2.471714
30780	1994	4.439648	2.485667
30780	1995	4.457852	2.509858
30780	1996	4.457591	2.538092
30780	1997	4.470953	2.556354
30780	1998	4.495698	2.597806
30780	1999	4.495949	2.603882
30780	2000	4.481251	2.614438
30780	2001	4.492568	2.622066
30780	2002	4.51177	2.641775
30780	2003	4.531946	2.652497
30780	2004	4.568038	2.687606
30780	2005	4.59734	2.703632
30780	2006	4.622964	2.732117
30780	2007	4.638313	2.790259
30780	2008	4.600956	2.770759
30780	2009	4.608719	2.736366
30780	2010	4.594035	2.740301
30780	2011	4.556299	2.749738
30860	1975	4.822666	1.927648
30860	1976	4.817158	2.001082
30860	1977	4.794106	1.993263
30860	1978	4.757835	2.012131
30860	1979	4.707531	2.025265
30860	1980	4.60517	1.973386
30860	1981	4.548319	1.936698
30860	1982	4.53197	1.922957
30860	1983	4.562192	1.978096
30860	1984	4.572486	2.013082
30860	1985	4.595166	2.041915
30860	1986	4.633915	2.105958
30860	1987	4.639935	2.140894
30860	1988	4.615261	2.130122
30860	1989	4.593148	2.154506
30860	1990	4.544613	2.129836
30860	1991	4.541447	2.101612
30860	1992	4.567561	2.103238
30860	1993	4.625958	2.119886
30860	1994	4.731855	2.124472
30860	1995	4.798429	2.120418
30860	1996	4.837793	2.131814
30860	1997	4.841213	2.152975
30860	1998	4.863105	2.185524
30860	1999	4.84883	2.188395
30860	2000	4.829326	2.180689
30860	2001	4.83935	2.200574
30860	2002	4.83321	2.183984
30860	2003	4.836864	2.208701
30860	2004	4.860171	2.269423
30860	2005	4.892752	2.268938
30860	2006	4.917326	2.276686
30860	2007	4.961116	2.305843
30860	2008	4.949505	2.331859
30860	2009	4.931293	2.269439
30860	2010	4.900215	2.280696
30860	2011	4.83354	2.282789
30980	1975	4.893972	2.145738
30980	1976	4.854531	2.206958
30980	1977	4.82297	2.20917
30980	1978	4.773233	2.241552
30980	1979	4.688835	2.217913
30980	1980	4.60517	2.217136
30980	1981	4.54068	2.270577
30980	1982	4.502995	2.257611
30980	1983	4.705029	2.240676
30980	1984	4.643863	2.28779
30980	1985	4.616129	2.330617
30980	1986	4.645977	2.357146
30980	1987	4.605044	2.342404
30980	1988	4.509332	2.373874
30980	1989	4.511112	2.398716
30980	1990	4.461203	2.391509
30980	1991	4.443086	2.389345
30980	1992	4.44721	2.41294
30980	1993	4.448293	2.394301
30980	1994	4.451885	2.405163
30980	1995	4.470048	2.434438
30980	1996	4.492714	2.465293
30980	1997	4.509628	2.502388
30980	1998	4.527184	2.530601
30980	1999	4.535698	2.541583
30980	2000	4.520561	2.593522
30980	2001	4.529656	2.591962
30980	2002	4.570237	2.595433
30980	2003	4.572164	2.613798
30980	2004	4.600427	2.604846
30980	2005	4.620091	2.623847
30980	2006	4.684266	2.667111
30980	2007	4.720441	2.725494
30980	2008	4.736857	2.815671
30980	2009	4.75222	2.708927
30980	2010	4.736413	2.74206
30980	2011	4.681429	2.771716
31020	1975	4.533066	2.320873
31020	1976	4.540038	2.398787
31020	1977	4.544086	2.391227
31020	1978	4.54201	2.392303
31020	1979	4.524434	2.36268
31020	1980	4.60517	2.302485
31020	1981	4.520056	2.261073
31020	1982	4.360684	2.228391
31020	1983	4.287342	2.287459
31020	1984	4.416358	2.300603
31020	1985	4.412812	2.29968
31020	1986	4.402003	2.341572
31020	1987	4.368655	2.352416
31020	1988	4.360507	2.375885
31020	1989	4.40157	2.402051
31020	1990	4.421178	2.385259
31020	1991	4.451563	2.395326
31020	1992	4.497911	2.369449
31020	1993	4.561064	2.367705
31020	1994	4.613429	2.374947
31020	1995	4.657349	2.367546
31020	1996	4.689222	2.366858
