"player","starter","MP","FG","FGA","FG_pct","3P","3PA","3P_pct","FT","FTA","FT_pct","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","plus_minus","game","team"
"Semi Ojeleye",FALSE,"15:21",2,3,0.667,2,3,0.667,0,0,NA,0,2,2,0,0,0,0,0,6,-1,"2017-12-02_PHO_at_BOS","BOS"
"Daniel Theis",FALSE,"9:50",3,5,0.6,0,1,0,0,0,NA,1,1,2,1,1,0,0,2,6,-5,"2017-12-02_PHO_at_BOS","BOS"
"Abdel Nader",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-12-02_PHO_at_BOS","BOS"
"Guerschon Yabusele",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-12-02_PHO_at_BOS","BOS"
"Shane Larkin",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-12-02_PHO_at_BOS","BOS"
"Al Horford",TRUE,"34:39",8,10,0.8,1,2,0.5,3,4,0.75,2,7,9,8,0,1,2,4,20,21,"2017-12-04_MIL_at_BOS","BOS"
"Kyrie Irving",TRUE,"33:43",13,24,0.542,2,4,0.5,4,5,0.8,1,3,4,1,2,0,3,2,32,0,"2017-12-04_MIL_at_BOS","BOS"
"Jayson Tatum",TRUE,"32:35",5,6,0.833,4,5,0.8,3,4,0.75,0,6,6,0,0,0,1,1,17,8,"2017-12-04_MIL_at_BOS","BOS"
"Jaylen Brown",TRUE,"22:58",4,9,0.444,0,2,0,0,0,NA,3,4,7,2,0,0,1,3,8,6,"2017-12-04_MIL_at_BOS","BOS"
"Aron Baynes",TRUE,"15:09",3,6,0.5,0,0,NA,4,4,1,2,2,4,2,0,1,0,3,10,6,"2017-12-04_MIL_at_BOS","BOS"
"Marcus Smart",FALSE,"29:46",3,8,0.375,1,3,0.333,1,2,0.5,0,4,4,7,1,0,4,3,8,3,"2017-12-04_MIL_at_BOS","BOS"
"Marcus Morris",FALSE,"24:14",1,6,0.167,1,3,0.333,0,0,NA,0,6,6,2,1,0,1,1,3,2,"2017-12-04_MIL_at_BOS","BOS"
"Terry Rozier",FALSE,"24:07",3,5,0.6,1,2,0.5,0,0,NA,0,4,4,1,1,0,0,2,7,15,"2017-12-04_MIL_at_BOS","BOS"
"Semi Ojeleye",FALSE,"12:36",0,0,NA,0,0,NA,0,0,NA,0,0,0,2,0,0,1,1,0,-5,"2017-12-04_MIL_at_BOS","BOS"
"Daniel Theis",FALSE,"10:13",3,4,0.75,0,1,0,0,0,NA,0,1,1,0,0,1,1,0,6,-1,"2017-12-04_MIL_at_BOS","BOS"
"Abdel Nader",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-12-04_MIL_at_BOS","BOS"
"Guerschon Yabusele",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-12-04_MIL_at_BOS","BOS"
"Shane Larkin",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-12-04_MIL_at_BOS","BOS"
"Marcus Smart",TRUE,"33:46",1,5,0.2,0,1,0,0,0,NA,0,1,1,4,0,0,4,2,2,5,"2017-12-06_DAL_at_BOS","BOS"
"Jayson Tatum",TRUE,"32:49",5,11,0.455,2,3,0.667,5,6,0.833,1,9,10,0,1,0,0,2,17,16,"2017-12-06_DAL_at_BOS","BOS"
"Al Horford",TRUE,"32:39",7,17,0.412,3,5,0.6,0,0,NA,2,6,8,8,2,3,0,1,17,9,"2017-12-06_DAL_at_BOS","BOS"
"Kyrie Irving",TRUE,"32:05",10,18,0.556,1,6,0.167,2,2,1,1,1,2,5,0,2,4,2,23,11,"2017-12-06_DAL_at_BOS","BOS"
"Aron Baynes",TRUE,"10:08",1,4,0.25,0,0,NA,0,0,NA,0,5,5,0,0,1,0,1,2,14,"2017-12-06_DAL_at_BOS","BOS"
"Terry Rozier",FALSE,"27:45",3,9,0.333,1,6,0.167,5,7,0.714,0,9,9,1,0,0,0,2,12,4,"2017-12-06_DAL_at_BOS","BOS"
"Semi Ojeleye",FALSE,"24:52",0,3,0,0,3,0,0,0,NA,1,2,3,0,0,0,0,1,0,-14,"2017-12-06_DAL_at_BOS","BOS"
"Daniel Theis",FALSE,"17:21",3,6,0.5,0,1,0,1,2,0.5,3,8,11,2,2,1,3,3,7,-2,"2017-12-06_DAL_at_BOS","BOS"
"Shane Larkin",FALSE,"14:59",4,8,0.5,3,5,0.6,0,0,NA,0,2,2,2,2,0,0,1,11,-1,"2017-12-06_DAL_at_BOS","BOS"
"Abdel Nader",FALSE,"7:01",1,3,0.333,1,2,0.5,0,0,NA,0,0,0,0,1,1,0,0,3,-6,"2017-12-06_DAL_at_BOS","BOS"
"Guerschon Yabusele",FALSE,"6:35",1,3,0.333,1,2,0.5,0,0,NA,1,1,2,3,0,0,0,0,3,-1,"2017-12-06_DAL_at_BOS","BOS"
"Marcus Morris",FALSE,"0:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017-12-06_DAL_at_BOS","BOS"
"Kyrie Irving",TRUE,"36:08",13,21,0.619,6,10,0.6,4,4,1,1,0,1,1,1,0,1,2,36,8,"2017-12-08_BOS_at_SAS","BOS"
"Jayson Tatum",TRUE,"35:54",6,11,0.545,2,4,0.5,6,6,1,0,8,8,0,2,0,0,0,20,-7,"2017-12-08_BOS_at_SAS","BOS"
